tick,population,births_cum,deaths_cum,deaths_starvation,deaths_damage,deaths_predation,deaths_disaster,corpse_count,corpse_matter,corpse_energy,total_energy,total_biomass,nutrient_total,chemical_total,mean_age,max_age,max_generation,n_lineages,mean_body_size,mean_membrane_strength,mean_movement_power,mean_movement_efficiency,mean_sensory_range,mean_light_absorption,mean_chemical_absorption,mean_nutrient_absorption,mean_predation_efficiency,mean_corpse_digestion,mean_repair_rate,mean_damage_resistance,mean_reproduction_investment,mean_mutation_rate,var_body_size,var_membrane_strength,var_movement_power,var_movement_efficiency,var_sensory_range,var_light_absorption,var_chemical_absorption,var_nutrient_absorption,var_predation_efficiency,var_corpse_digestion,var_repair_rate,var_damage_resistance,var_reproduction_investment,var_mutation_rate
7000,409,2962,2553,2553,0,0,0,58,11.689739,0.0,13314.889979,483.340192,2784.970069,2390.80955,2426.17,7000,10,81,1.014039,0.508004,0.506994,0.987661,0.397878,0.320966,0.304587,0.503403,0.050218,0.202472,0.296728,0.500996,0.399615,0.051744,0.007701,0.002287,0.002546,0.009131,0.001159,0.001251,0.000828,0.002416,2e-05,0.00048,0.00077,0.002863,0.001558,0.0001
7020,405,2968,2563,2563,0,0,0,63,13.473161,0.0,13323.270653,482.993857,2783.532982,2389.643692,2463.8,7020,10,81,1.01299,0.507312,0.506352,0.988043,0.397761,0.320527,0.304612,0.503339,0.05022,0.202431,0.29631,0.500462,0.399139,0.051767,0.007548,0.00229,0.0025,0.009189,0.001168,0.001227,0.000838,0.002405,2e-05,0.000472,0.000773,0.002752,0.001533,0.000101
7040,406,2981,2575,2575,0,0,0,66,15.109958,0.0,13329.704228,480.591148,2784.298894,2388.908776,2448.68,7040,10,81,1.012675,0.508065,0.506192,0.986376,0.398137,0.320756,0.30442,0.504084,0.050256,0.202011,0.296402,0.50076,0.39959,0.051819,0.007651,0.002304,0.002576,0.009281,0.001189,0.001233,0.000839,0.002398,2e-05,0.000466,0.000783,0.00275,0.001639,0.000101
7060,409,2992,2583,2583,0,0,0,62,12.557201,0.0,13335.111233,483.590682,2783.852117,2385.96112,2446.42,7060,10,81,1.012417,0.508094,0.505168,0.985992,0.397611,0.320662,0.304531,0.50325,0.05022,0.202141,0.296338,0.50061,0.400156,0.051941,0.007782,0.002341,0.002577,0.009283,0.00117,0.001258,0.000846,0.002394,2.1e-05,0.000486,0.000781,0.002737,0.001618,0.000102
7080,412,3004,2592,2592,0,0,0,60,12.543635,0.0,13317.315309,486.638552,2780.817813,2382.050281,2420.86,7080,10,81,1.011174,0.508989,0.504266,0.986299,0.397221,0.320807,0.304871,0.503845,0.050139,0.201734,0.295922,0.500083,0.40041,0.051957,0.007573,0.002457,0.002595,0.009723,0.00113,0.001315,0.000818,0.002382,2.1e-05,0.000509,0.000762,0.002839,0.001643,0.000105
7100,411,3010,2599,2599,0,0,0,60,11.466857,0.0,13291.33859,490.289,2778.244142,2378.497671,2426.62,7100,10,81,1.01098,0.509338,0.503916,0.985585,0.397294,0.321295,0.304739,0.504761,0.050123,0.201927,0.295932,0.500184,0.400083,0.052033,0.007607,0.002453,0.002598,0.00962,0.001147,0.001323,0.000822,0.002354,2.1e-05,0.000496,0.000761,0.002846,0.001647,0.000107
7120,407,3017,2610,2610,0,0,0,65,13.340731,0.0,13272.029427,485.849097,2780.810172,2377.799804,2460.03,7120,10,81,1.011408,0.508646,0.504175,0.985664,0.397512,0.321021,0.305211,0.50412,0.050067,0.202029,0.295949,0.499053,0.400401,0.052216,0.007432,0.002504,0.002598,0.009791,0.001179,0.001323,0.000811,0.002324,2e-05,0.000502,0.000762,0.002887,0.001668,0.000109
7140,409,3028,2619,2619,0,0,0,64,11.59608,0.0,13285.641004,484.83136,2783.57256,2376.572285,2456.6,7140,10,81,1.012506,0.508997,0.504356,0.985182,0.398029,0.320738,0.304858,0.503513,0.050121,0.202005,0.296204,0.499367,0.400314,0.052125,0.007356,0.002457,0.002582,0.009787,0.001172,0.001337,0.000809,0.00222,2.1e-05,0.000487,0.000745,0.002851,0.001665,0.000111
7160,415,3042,2627,2627,0,0,0,63,12.297679,0.0,13251.717656,488.086252,2779.616069,2375.69593,2430.56,7160,10,81,1.011715,0.508767,0.50504,0.985872,0.397778,0.320031,0.304153,0.503537,0.050106,0.20205,0.296156,0.498651,0.400182,0.052172,0.007223,0.002381,0.002613,0.009687,0.001165,0.001304,0.000793,0.002136,2e-05,0.000495,0.000738,0.002689,0.001621,0.000112
7180,409,3049,2640,2640,0,0,0,63,13.318368,0.0,13242.057802,485.699044,2780.982588,2374.1096,2473.87,7180,10,81,1.012161,0.509549,0.504161,0.984895,0.397825,0.319915,0.304136,0.503733,0.050092,0.201952,0.295925,0.498402,0.40025,0.05187,0.007327,0.002397,0.002556,0.009438,0.001095,0.001234,0.00077,0.002135,2e-05,0.000493,0.000746,0.002757,0.0016,0.000107
7200,408,3059,2651,2651,0,0,0,64,14.118093,0.0,13257.790203,483.217177,2782.66473,2372.48419,2475.27,7200,10,81,1.012487,0.509715,0.504461,0.984716,0.397552,0.319942,0.303979,0.503445,0.050049,0.202015,0.296092,0.498233,0.400201,0.051843,0.007554,0.002453,0.002587,0.009651,0.001095,0.001256,0.000793,0.00221,2.1e-05,0.000487,0.000761,0.002839,0.001541,0.000105
7220,401,3066,2665,2665,0,0,0,64,14.318813,0.0,13285.64919,478.534595,2787.146591,2372.460524,2506.44,7220,10,81,1.012015,0.510092,0.503303,0.983726,0.397445,0.319483,0.303642,0.503473,0.050052,0.201481,0.295741,0.498654,0.399817,0.051563,0.007642,0.002381,0.002528,0.009851,0.001077,0.001167,0.000789,0.002187,2.2e-05,0.000497,0.000748,0.00289,0.001499,0.000101
7240,410,3081,2671,2671,0,0,0,61,13.045055,0.0,13306.894015,482.757974,2784.196971,2374.261423,2468.85,7240,11,81,1.011494,0.50959,0.503517,0.98384,0.397543,0.320098,0.303727,0.503889,0.050065,0.201264,0.295451,0.499623,0.400542,0.051893,0.00773,0.002411,0.0025,0.009416,0.001083,0.001155,0.000844,0.002214,2.3e-05,0.000484,0.000769,0.00292,0.001573,0.00011
7260,400,3087,2687,2687,0,0,0,65,14.670395,0.0,13354.621504,475.928773,2789.400832,2376.858119,2513.86,7260,11,81,1.009211,0.509364,0.503584,0.98304,0.397545,0.320499,0.303815,0.504481,0.050224,0.201401,0.295492,0.499787,0.400555,0.052028,0.007815,0.002375,0.002473,0.009404,0.001086,0.00119,0.00088,0.002363,2.2e-05,0.000478,0.000779,0.00288,0.001619,0.00011
7280,397,3095,2698,2698,0,0,0,66,15.157032,0.0,13435.868381,471.795656,2793.047312,2378.854969,2546.79,7280,11,81,1.009037,0.509533,0.503472,0.982143,0.397403,0.321056,0.304407,0.504995,0.050173,0.20098,0.296157,0.498746,0.400266,0.051847,0.007786,0.002418,0.002528,0.009384,0.001092,0.001198,0.000922,0.002392,2.2e-05,0.000486,0.000782,0.002951,0.00158,0.000106
7300,404,3110,2706,2706,0,0,0,62,11.76027,0.0,13562.620759,474.183703,2794.056027,2380.387185,2509.04,7300,11,81,1.010636,0.510536,0.50427,0.981252,0.397616,0.321862,0.30427,0.505493,0.050093,0.201183,0.296025,0.500379,0.400716,0.052028,0.008316,0.002396,0.00262,0.009237,0.001106,0.001254,0.000923,0.002557,2.2e-05,0.000477,0.000789,0.003063,0.001587,0.000106
7320,405,3123,2718,2718,0,0,0,67,12.773388,0.0,13669.390825,474.230401,2792.996211,2379.431415,2504.53,7320,11,81,1.011047,0.510028,0.503621,0.980878,0.396493,0.322211,0.304581,0.504962,0.0502,0.201792,0.296022,0.50006,0.399649,0.05191,0.008351,0.002299,0.002423,0.009285,0.001087,0.001258,0.000918,0.002516,2.4e-05,0.000472,0.000756,0.003003,0.001557,0.000101
7340,398,3128,2730,2730,0,0,0,70,15.0306,0.0,13801.581031,472.369948,2792.599452,2378.734879,2551.56,7340,11,81,1.01225,0.509572,0.504017,0.982848,0.396475,0.322456,0.304799,0.504689,0.050217,0.202159,0.295931,0.499687,0.398868,0.051847,0.00842,0.002312,0.002393,0.009325,0.001108,0.001265,0.000913,0.002487,2.3e-05,0.000458,0.000748,0.003014,0.001494,9.9e-05
7360,396,3134,2738,2738,0,0,0,71,14.553498,0.0,13944.258481,472.638872,2792.807629,2379.107477,2571.11,7360,11,81,1.010793,0.510394,0.503481,0.983657,0.396109,0.322625,0.304601,0.504878,0.05016,0.202024,0.295624,0.499134,0.398888,0.051808,0.008479,0.002292,0.002382,0.009438,0.001103,0.001268,0.000901,0.002441,2.3e-05,0.000455,0.000761,0.002999,0.001492,0.0001
7380,405,3144,2739,2739,0,0,0,63,11.128268,0.0,14058.020625,480.642533,2788.229199,2379.043118,2515.54,7380,11,81,1.011167,0.510113,0.504069,0.983574,0.396377,0.323075,0.304718,0.504893,0.050189,0.201984,0.29594,0.498997,0.398935,0.051875,0.008373,0.0023,0.002407,0.009365,0.001119,0.001338,0.000924,0.002425,2.3e-05,0.000448,0.000776,0.003005,0.001498,0.000102
7400,410,3156,2746,2746,0,0,0,65,11.879335,0.0,14123.484209,482.956546,2785.164119,2378.837188,2501.71,7400,11,81,1.012339,0.508659,0.504545,0.985459,0.39667,0.322389,0.303968,0.50352,0.050173,0.202149,0.295734,0.49829,0.399064,0.051824,0.008531,0.002305,0.002422,0.009362,0.001135,0.001347,0.000878,0.002513,2.3e-05,0.000454,0.000791,0.00296,0.001556,0.000103
7420,417,3171,2754,2754,0,0,0,64,12.324104,0.0,14131.34835,488.992056,2778.68384,2378.395904,2463.87,7420,11,81,1.013648,0.508554,0.505129,0.98668,0.397628,0.322868,0.304044,0.503811,0.050238,0.202253,0.295827,0.497914,0.399656,0.051857,0.008672,0.002334,0.002389,0.009188,0.001216,0.001386,0.000886,0.002524,2.3e-05,0.00045,0.000783,0.002982,0.001559,0.000109
7440,421,3186,2765,2765,0,0,0,69,17.081808,0.0,14099.210083,493.428333,2769.489858,2376.454894,2454.67,7440,11,81,1.014189,0.508436,0.504594,0.987591,0.397256,0.322464,0.304226,0.504058,0.050127,0.202186,0.296006,0.497706,0.400447,0.051808,0.008624,0.002343,0.002366,0.009313,0.001221,0.001346,0.000898,0.002469,2.3e-05,0.000468,0.000792,0.00296,0.001622,0.000111
7460,427,3198,2771,2771,0,0,0,61,11.198285,0.0,14046.510603,505.415277,2763.386438,2374.391025,2420.59,7460,11,81,1.014776,0.507817,0.504274,0.990418,0.397132,0.323039,0.304382,0.50346,0.050149,0.202066,0.296223,0.497622,0.400596,0.051817,0.008623,0.002337,0.002361,0.009275,0.00123,0.001428,0.000915,0.002414,2.3e-05,0.000459,0.000785,0.002927,0.001608,0.000114
7480,428,3210,2782,2782,0,0,0,62,12.818855,0.0,13955.249267,506.066701,2761.114445,2374.4131,2420.27,7480,11,81,1.01433,0.507923,0.503459,0.990972,0.397188,0.322978,0.304593,0.503141,0.050164,0.201656,0.296179,0.497195,0.400597,0.051935,0.008415,0.002349,0.002355,0.009182,0.001282,0.001453,0.000946,0.002494,2.3e-05,0.000466,0.000795,0.002946,0.001607,0.000114
7500,423,3217,2794,2794,0,0,0,62,13.701963,0.0,13920.400093,503.062037,2763.236,2375.607205,2435.62,7500,12,81,1.012929,0.507748,0.503306,0.991752,0.396757,0.322897,0.304189,0.502987,0.050171,0.201431,0.296159,0.497889,0.400672,0.052212,0.008285,0.00239,0.002368,0.009472,0.001298,0.001492,0.000958,0.002538,2.4e-05,0.000471,0.000782,0.002908,0.001784,0.000122
7520,428,3232,2804,2804,0,0,0,63,14.152913,0.0,13872.768217,503.734133,2762.112954,2376.129304,2422.99,7520,12,81,1.012404,0.506515,0.503208,0.988877,0.39634,0.323004,0.304314,0.503249,0.050072,0.201178,0.296171,0.498103,0.401601,0.052192,0.008249,0.002448,0.002497,0.009509,0.001286,0.001488,0.000956,0.002547,2.4e-05,0.000479,0.000783,0.003042,0.001792,0.000123
7540,428,3241,2813,2813,0,0,0,61,11.860462,0.0,13823.066991,508.277673,2759.861865,2376.851143,2415.24,7540,12,81,1.01481,0.507046,0.504017,0.988639,0.396558,0.323787,0.304834,0.503329,0.050063,0.201426,0.296405,0.499035,0.40246,0.052108,0.008289,0.002461,0.0027,0.009507,0.001307,0.00155,0.000984,0.002567,2.3e-05,0.000473,0.00083,0.003102,0.001852,0.000121
7560,432,3251,2819,2819,0,0,0,59,12.75695,0.0,13731.65662,512.79784,2754.44521,2377.375032,2409.29,7560,12,81,1.012382,0.507909,0.503065,0.988998,0.396503,0.323796,0.305162,0.503177,0.049988,0.201352,0.296635,0.499606,0.402224,0.051925,0.00854,0.002502,0.002787,0.009418,0.001315,0.001558,0.001034,0.002687,2.4e-05,0.000492,0.000824,0.003178,0.00185,0.00012
7580,427,3260,2833,2833,0,0,0,66,15.908374,0.0,13630.561374,507.588919,2756.502707,2376.670688,2438.56,7580,12,81,1.013053,0.507209,0.503154,0.988303,0.396584,0.323692,0.304617,0.503209,0.049928,0.200844,0.29669,0.499603,0.402498,0.051794,0.008531,0.002416,0.002898,0.009078,0.001334,0.001553,0.001046,0.002665,2.3e-05,0.00048,0.000823,0.003162,0.001854,0.000119
7600,426,3269,2843,2843,0,0,0,70,15.458279,0.0,13567.465115,506.037442,2758.504279,2375.134992,2453.17,7600,12,81,1.01359,0.50745,0.504373,0.988705,0.397459,0.323522,0.304528,0.502689,0.050047,0.201083,0.2965,0.500571,0.402306,0.051889,0.008691,0.002449,0.00301,0.008939,0.001363,0.00152,0.001058,0.002735,2.3e-05,0.000488,0.000834,0.003265,0.001867,0.000121
7620,426,3277,2851,2851,0,0,0,64,12.766746,0.0,13526.784618,507.905306,2759.327948,2372.702574,2459.59,7620,12,81,1.014184,0.507576,0.504336,0.987464,0.397189,0.323724,0.304344,0.502769,0.050032,0.20113,0.296232,0.49976,0.402052,0.051956,0.008571,0.002427,0.003032,0.009302,0.001356,0.001513,0.001079,0.00275,2.3e-05,0.000498,0.000846,0.003289,0.001915,0.000119
7640,429,3289,2860,2860,0,0,0,65,12.372489,0.0,13479.060228,508.530203,2759.097308,2370.37587,2457.85,7640,12,81,1.014391,0.50738,0.50481,0.988171,0.397001,0.323854,0.304747,0.502092,0.050102,0.201332,0.296936,0.500332,0.401055,0.051976,0.008504,0.002433,0.003085,0.009271,0.001329,0.001501,0.001105,0.002783,2.5e-05,0.000516,0.000833,0.00327,0.001854,0.000116
7660,430,3298,2868,2868,0,0,0,65,11.943348,0.0,13427.455025,511.065624,2756.991027,2367.15033,2466.56,7660,12,81,1.013782,0.507305,0.505653,0.986909,0.396282,0.324052,0.304942,0.501961,0.050099,0.20153,0.297116,0.499932,0.400805,0.052028,0.008738,0.002406,0.002982,0.009273,0.001352,0.001497,0.001134,0.002754,2.4e-05,0.000492,0.000818,0.003203,0.001798,0.000114
7680,422,3308,2886,2886,0,0,0,65,11.289267,0.0,13421.09393,500.838126,2767.872607,2365.223636,2495.98,7680,12,81,1.011982,0.505928,0.505389,0.988717,0.396709,0.323542,0.304966,0.502293,0.050125,0.201527,0.29678,0.498996,0.401158,0.05195,0.008804,0.002337,0.002866,0.009014,0.001359,0.001495,0.00115,0.002744,2.4e-05,0.000474,0.000813,0.003245,0.001787,0.000114
7700,427,3319,2892,2892,0,0,0,60,11.564136,0.0,13434.416772,506.007821,2762.428043,2363.049252,2483.58,7700,12,81,1.013065,0.505888,0.505696,0.989174,0.396369,0.323427,0.305072,0.502422,0.050087,0.201208,0.296734,0.498609,0.400116,0.051878,0.008944,0.002354,0.0029,0.009228,0.001332,0.001484,0.001171,0.002778,2.5e-05,0.000478,0.000804,0.003295,0.001569,0.000112
7720,416,3326,2910,2910,0,0,0,67,13.38336,0.0,13487.291256,497.195072,2769.421569,2361.730002,2552.19,7720,12,81,1.014104,0.505712,0.506198,0.985704,0.396549,0.323767,0.304753,0.503819,0.050119,0.201783,0.296773,0.499547,0.401012,0.051847,0.00886,0.002303,0.002978,0.009132,0.001305,0.001496,0.001147,0.002667,2.4e-05,0.000483,0.000815,0.003248,0.001571,0.000111
7740,412,3333,2921,2921,0,0,0,69,15.17785,0.0,13595.421273,493.093199,2771.728951,2362.843445,2558.72,7740,12,81,1.014213,0.506006,0.505823,0.986413,0.397007,0.323989,0.304646,0.504884,0.050165,0.20167,0.296784,0.499274,0.401221,0.051872,0.009147,0.002303,0.002902,0.009173,0.001297,0.001545,0.001145,0.00264,2.4e-05,0.000462,0.000807,0.003062,0.001607,0.000111
7760,408,3342,2934,2934,0,0,0,70,14.887426,0.0,13778.332582,485.497848,2779.614726,2364.503753,2596.77,7760,12,81,1.01437,0.506203,0.504823,0.985703,0.396965,0.324422,0.304334,0.504418,0.050181,0.201741,0.296911,0.499583,0.401633,0.051816,0.008995,0.002216,0.00277,0.00949,0.001335,0.001591,0.001145,0.002607,2.4e-05,0.000461,0.0008,0.002879,0.001681,0.000109
7780,412,3355,2943,2943,0,0,0,72,15.442127,0.0,13960.96133,487.007731,2777.550141,2363.9471,2582.82,7780,12,81,1.014353,0.506532,0.504279,0.986617,0.397005,0.324409,0.303721,0.504195,0.05017,0.201831,0.296996,0.499933,0.401705,0.051814,0.008892,0.002283,0.002731,0.009444,0.001326,0.001614,0.001125,0.002581,2.4e-05,0.000458,0.000809,0.003151,0.00171,0.000108
7800,416,3367,2951,2951,0,0,0,75,15.522994,0.0,14120.879006,494.213857,2770.263149,2359.083413,2555.11,7800,12,81,1.016961,0.50699,0.503892,0.987251,0.397399,0.324614,0.303917,0.504674,0.050114,0.201448,0.297154,0.500497,0.40227,0.052103,0.008754,0.00229,0.0028,0.010021,0.00135,0.001651,0.001118,0.002565,2.4e-05,0.00044,0.00081,0.003298,0.001826,0.000116
7820,419,3377,2958,2958,0,0,0,68,12.577821,0.0,14270.8919,499.352008,2768.07017,2352.764167,2542.94,7820,12,81,1.016855,0.508192,0.50369,0.986739,0.396919,0.324795,0.303663,0.50447,0.05012,0.201161,0.297344,0.499906,0.40089,0.051881,0.008886,0.002262,0.002781,0.010254,0.001319,0.001602,0.001116,0.00259,2.4e-05,0.000436,0.000804,0.003257,0.001715,0.000106
7840,413,3381,2968,2968,0,0,0,68,13.764986,0.0,14408.833767,497.379518,2768.855496,2347.736953,2571.25,7840,12,81,1.016021,0.508007,0.503141,0.987138,0.396157,0.324846,0.304045,0.504618,0.050076,0.201384,0.297217,0.499468,0.400239,0.051755,0.008717,0.00223,0.002649,0.010156,0.001285,0.001601,0.00111,0.002567,2.4e-05,0.000435,0.000789,0.003158,0.001694,0.000105
7860,420,3392,2972,2972,0,0,0,65,12.221445,0.0,14555.810993,501.053,2766.725555,2343.764116,2546.68,7860,12,81,1.016193,0.508417,0.502979,0.986886,0.396355,0.325073,0.304009,0.505743,0.050042,0.20147,0.297312,0.500032,0.400837,0.051696,0.008865,0.002276,0.002625,0.010269,0.001288,0.001615,0.001128,0.002683,2.5e-05,0.000436,0.000817,0.003333,0.001737,0.000109
7880,421,3404,2983,2983,0,0,0,69,15.946322,0.0,14668.407998,498.761741,2765.291937,2340.430944,2539.33,7880,12,81,1.015208,0.509887,0.503353,0.986492,0.396705,0.325425,0.304098,0.505836,0.050135,0.201458,0.297927,0.500215,0.400761,0.051638,0.008546,0.002324,0.002655,0.01005,0.001296,0.001596,0.001118,0.002717,2.6e-05,0.000429,0.000827,0.003373,0.001751,0.000105
7900,429,3420,2991,2991,0,0,0,67,12.228686,0.0,14768.326296,505.369379,2762.401934,2337.265374,2508.56,7900,12,81,1.014679,0.509669,0.503137,0.987668,0.39612,0.324908,0.303446,0.505931,0.049988,0.200855,0.298011,0.499331,0.400196,0.051717,0.008493,0.00238,0.002727,0.010175,0.001289,0.001538,0.001072,0.002711,2.5e-05,0.000438,0.00083,0.003425,0.00172,0.000103
7920,431,3432,3001,3001,0,0,0,65,15.983055,0.0,14804.69494,509.051379,2754.965566,2332.835463,2509.1,7920,12,81,1.015573,0.509644,0.504589,0.986645,0.395877,0.325019,0.303602,0.505539,0.049856,0.201033,0.297911,0.49997,0.399792,0.051733,0.008511,0.002426,0.002787,0.009383,0.001259,0.001534,0.001077,0.002627,2.5e-05,0.000431,0.000851,0.003467,0.001622,9.8e-05
7940,442,3448,3006,3006,0,0,0,64,12.47485,0.0,14776.678002,520.665614,2746.859536,2325.263704,2463.07,7940,12,81,1.015045,0.509377,0.505317,0.987987,0.396781,0.32556,0.303954,0.505355,0.049908,0.201127,0.298172,0.49933,0.40024,0.051802,0.008667,0.002448,0.002849,0.009296,0.001321,0.001598,0.001061,0.002624,2.6e-05,0.000419,0.000857,0.003517,0.001607,0.000108
7960,438,3457,3019,3019,0,0,0,65,14.293025,0.0,14709.421973,520.859793,2744.847182,2314.028662,2485.37,7960,12,81,1.015225,0.509281,0.505444,0.989403,0.39626,0.325605,0.303262,0.505689,0.049889,0.201067,0.298339,0.500314,0.400636,0.05177,0.008811,0.002443,0.002825,0.009816,0.001329,0.001594,0.001087,0.00269,2.7e-05,0.000416,0.000873,0.003708,0.001595,0.000108
7980,442,3467,3025,3025,0,0,0,59,12.494107,0.0,14619.400481,527.138852,2740.367042,2304.220022,2479.74,7980,12,81,1.015484,0.509237,0.50551,0.98783,0.397364,0.326212,0.303409,0.504998,0.050018,0.201262,0.298521,0.499768,0.400612,0.051658,0.008585,0.002475,0.002794,0.009713,0.001366,0.001638,0.001057,0.00256,2.7e-05,0.000418,0.000853,0.003716,0.001606,0.000108
8000,437,3477,3040,3040,0,0,0,61,15.428784,0.0,14535.181194,520.626933,2743.944283,2304.705707,2510.86,8000,12,81,1.015333,0.508048,0.50636,0.988435,0.396529,0.326912,0.303239,0.505562,0.05008,0.200771,0.298424,0.499985,0.401658,0.051787,0.008629,0.002509,0.002805,0.009735,0.001352,0.001665,0.001025,0.002647,2.7e-05,0.00042,0.000821,0.003789,0.001709,0.000113
8020,439,3488,3049,3049,0,0,0,62,13.661117,0.0,14459.187492,522.552986,2743.785898,2305.383335,2504.07,8020,12,81,1.015295,0.508085,0.506172,0.989753,0.396531,0.326354,0.303356,0.506521,0.050066,0.200932,0.298035,0.500156,0.40151,0.051682,0.008493,0.002477,0.00286,0.009797,0.001311,0.00163,0.000997,0.002716,2.7e-05,0.000412,0.000818,0.003761,0.001682,0.000111
8040,443,3500,3057,3057,0,0,0,62,14.509547,0.0,14378.86214,524.816569,2740.673884,2305.436968,2489.1,8040,13,81,1.014314,0.507731,0.50632,0.989113,0.39731,0.326401,0.303161,0.505786,0.049999,0.201093,0.298091,0.501797,0.401625,0.051847,0.008622,0.002487,0.003034,0.00975,0.001333,0.001604,0.001001,0.00274,2.8e-05,0.00042,0.000836,0.003956,0.001717,0.000116
8060,440,3513,3073,3073,0,0,0,65,14.837989,0.0,14323.085862,519.398076,2745.763935,2305.267569,2495.75,8060,13,81,1.011918,0.507346,0.504811,0.988257,0.398164,0.326345,0.303081,0.505768,0.050105,0.20138,0.297565,0.501091,0.401254,0.051878,0.008287,0.002446,0.00293,0.009742,0.001413,0.001626,0.001004,0.002672,2.8e-05,0.000415,0.000844,0.003765,0.001724,0.000118
8080,444,3526,3082,3082,0,0,0,62,14.109808,0.0,14240.376064,524.786601,2741.103591,2305.589501,2464.4,8080,13,81,1.012895,0.506122,0.504667,0.988126,0.397945,0.326034,0.302648,0.505751,0.050054,0.201203,0.297496,0.501558,0.401517,0.051969,0.008388,0.002464,0.002941,0.010058,0.001429,0.001616,0.001044,0.002688,2.8e-05,0.000417,0.000863,0.003714,0.001735,0.000119
8100,443,3542,3099,3099,0,0,0,66,16.939852,0.0,14146.32136,521.409287,2741.650861,2310.491608,2479.4,8100,13,81,1.012496,0.506309,0.50443,0.988888,0.397715,0.325854,0.302988,0.504768,0.050116,0.201268,0.29762,0.501634,0.401002,0.052018,0.008626,0.002355,0.002919,0.009582,0.001361,0.001655,0.001015,0.002731,2.9e-05,0.000431,0.000855,0.003673,0.001767,0.000118
8120,440,3552,3112,3112,0,0,0,67,14.033248,0.0,14107.782895,520.500732,2745.46602,2314.210611,2485.58,8120,13,81,1.013442,0.506148,0.504333,0.986721,0.398173,0.32585,0.303471,0.504031,0.050131,0.201014,0.298119,0.501522,0.40162,0.052032,0.008797,0.0024,0.002867,0.009419,0.001384,0.001649,0.001061,0.002711,2.9e-05,0.000423,0.000865,0.003679,0.001797,0.000118
8140,432,3557,3125,3125,0,0,0,76,15.5591,0.0,14099.092728,516.335155,2748.105746,2317.721733,2534.9,8140,13,81,1.012273,0.506364,0.504004,0.988146,0.399151,0.326222,0.303815,0.503611,0.050183,0.200998,0.297974,0.501469,0.402419,0.052332,0.008655,0.002399,0.002837,0.010014,0.001496,0.001688,0.00105,0.002685,3e-05,0.00042,0.000843,0.003529,0.001843,0.000132
8160,435,3567,3132,3132,0,0,0,69,13.480103,0.0,14119.063689,516.909813,2749.610084,2319.18855,2534.49,8160,13,81,1.010956,0.505913,0.503992,0.987523,0.399106,0.326351,0.30403,0.503632,0.050129,0.201028,0.297687,0.501389,0.402685,0.052363,0.008584,0.002384,0.002831,0.009886,0.001502,0.001708,0.001068,0.002735,3e-05,0.000421,0.00086,0.00352,0.001844,0.000132
8180,437,3578,3141,3141,0,0,0,68,14.771364,0.0,14112.968178,517.412353,2747.816284,2322.64233,2536.67,8180,13,81,1.010657,0.505776,0.503565,0.987202,0.399513,0.326331,0.304184,0.503259,0.050224,0.200846,0.298,0.50065,0.402829,0.052376,0.008667,0.00246,0.002874,0.010227,0.001511,0.001625,0.00108,0.002782,3.2e-05,0.000431,0.000856,0.00349,0.00186,0.000134
