tick,population,births_cum,deaths_cum,deaths_starvation,deaths_damage,deaths_predation,deaths_disaster,corpse_count,corpse_matter,corpse_energy,total_energy,total_biomass,nutrient_total,chemical_total,mean_age,max_age,max_generation,n_lineages,light_supply_cum,flow_light_cum,flow_chemical_cum,flow_nutrient_cum,flow_corpse_matter_cum,flow_corpse_energy_cum,flow_predation_energy_cum,flow_predation_matter_cum,top_lineage_id,top_lineage_frac,pop_north_band,pop_middle_band,pop_south_band,frac_north_band,frac_middle_band,frac_south_band,mean_local_light,vent_cell_population,vent_cell_frac,mean_move_per_org_tick,mean_body_size,mean_membrane_strength,mean_movement_power,mean_movement_efficiency,mean_sensory_range,mean_light_absorption,mean_chemical_absorption,mean_nutrient_absorption,mean_predation_efficiency,mean_corpse_digestion,mean_repair_rate,mean_damage_resistance,mean_reproduction_investment,mean_mutation_rate,var_body_size,var_membrane_strength,var_movement_power,var_movement_efficiency,var_sensory_range,var_light_absorption,var_chemical_absorption,var_nutrient_absorption,var_predation_efficiency,var_corpse_digestion,var_repair_rate,var_damage_resistance,var_reproduction_investment,var_mutation_rate
2760,324,1048,724,724,0,0,0,32,5.202283,0.0,11089.495069,384.665624,2890.132093,2396.151248,1447.8,2760,6,81,3444480.0,391900.047,2456.1204,1164.1665,17.588,0.0,0.0,0.0,71,0.030864,106,192,26,0.32716,0.592593,0.080247,0.894852,10,0.030864,0.000632,1.011881,0.502716,0.50034,1.010643,0.406408,0.305674,0.300473,0.501129,0.050574,0.202226,0.300854,0.501419,0.399389,0.050304,0.00561,0.001148,0.001123,0.005431,0.000675,0.000398,0.000358,0.001071,1e-05,0.00019,0.000449,0.001372,0.000965,4.4e-05
2780,324,1060,736,736,0,0,0,37,8.396378,0.0,11130.764998,381.396215,2890.207406,2396.145064,1443.31,2780,6,81,3469440.0,395277.3375,2461.6619,1174.5599,18.0548,0.0,0.0,0.0,71,0.030864,108,190,26,0.333333,0.58642,0.080247,0.895241,10,0.030864,0.000448,1.013369,0.50258,0.500863,1.011017,0.405405,0.306241,0.300718,0.501433,0.050582,0.201729,0.301074,0.500404,0.39925,0.050228,0.005555,0.00115,0.001103,0.005561,0.000659,0.000422,0.000368,0.001072,1e-05,0.000201,0.000436,0.00133,0.000974,4.5e-05
2800,325,1068,743,743,0,0,0,36,7.139778,0.0,11204.505518,384.365292,2888.49493,2396.142459,1434.79,2800,6,81,3494400.0,398681.5395,2467.2035,1185.9605,18.1087,0.0,0.0,0.0,11,0.027692,107,193,25,0.329231,0.593846,0.076923,0.895371,11,0.033846,0.000963,1.013012,0.502557,0.500577,1.010537,0.40525,0.306114,0.300981,0.501618,0.050521,0.201387,0.301092,0.500562,0.398921,0.050383,0.005551,0.001157,0.001086,0.005498,0.000653,0.000415,0.000371,0.001116,1e-05,0.000202,0.000448,0.001336,0.001002,4.8e-05
2820,332,1078,746,746,0,0,0,31,5.35041,0.0,11211.554551,393.426955,2881.222635,2396.482927,1419.48,2820,6,81,3519360.0,402089.2395,2472.1817,1198.2728,18.3479,0.0,0.0,0.0,11,0.027108,110,196,26,0.331325,0.590361,0.078313,0.896575,11,0.033133,0.000197,1.012634,0.502925,0.500484,1.010821,0.405321,0.305898,0.300681,0.502583,0.050574,0.201593,0.301039,0.500456,0.398623,0.050273,0.005588,0.001164,0.0011,0.005407,0.000653,0.000415,0.000374,0.001188,1e-05,0.000202,0.000452,0.001309,0.001013,4.8e-05
2840,329,1084,755,755,0,0,0,33,7.85406,0.0,11201.891714,392.273707,2879.872232,2396.284153,1439.48,2840,6,81,3544320.0,405496.9395,2477.7232,1208.266,18.3479,0.0,0.0,0.0,11,0.027356,111,194,24,0.337386,0.589666,0.072948,0.898181,11,0.033435,0.001028,1.011141,0.501875,0.500886,1.008795,0.405392,0.305682,0.300637,0.502434,0.050557,0.201789,0.301499,0.500277,0.399573,0.050251,0.005496,0.001154,0.001081,0.00526,0.000634,0.000411,0.000368,0.001164,1e-05,0.000199,0.000454,0.001304,0.000999,4.7e-05
2860,334,1094,760,760,0,0,0,28,5.967582,0.0,11188.793751,395.033398,2878.99902,2396.200956,1434.8,2860,6,81,3569280.0,408904.6395,2483.2648,1216.7796,18.7246,0.0,0.0,0.0,11,0.026946,111,200,23,0.332335,0.598802,0.068862,0.896254,11,0.032934,0.001009,1.011514,0.501581,0.501345,1.00799,0.405585,0.30548,0.300168,0.502584,0.050616,0.202016,0.301203,0.500207,0.399351,0.050182,0.005542,0.001151,0.001109,0.005207,0.000637,0.000415,0.000361,0.001205,1.1e-05,0.000201,0.000447,0.001346,0.001016,4.7e-05
2880,333,1099,766,766,0,0,0,26,6.20049,0.0,11169.361204,398.494974,2875.304536,2396.165993,1454.62,2880,6,81,3594240.0,412339.6815,2488.8063,1226.6363,19.2618,0.0,0.0,0.0,11,0.027027,110,200,23,0.33033,0.600601,0.069069,0.895185,10,0.03003,0.0,1.012663,0.501827,0.501941,1.006908,0.405333,0.306184,0.299908,0.502668,0.050549,0.201901,0.301389,0.500185,0.399775,0.050306,0.005525,0.001142,0.001081,0.005089,0.000652,0.000424,0.000354,0.001211,1e-05,0.000197,0.000443,0.001342,0.000987,4.7e-05
2900,333,1105,772,772,0,0,0,26,5.354118,0.0,11171.086638,398.703558,2875.942325,2396.151276,1462.9,2900,6,81,3619200.0,415786.5615,2494.3478,1233.9611,19.3302,0.0,0.0,0.0,11,0.027027,110,201,22,0.33033,0.603604,0.066066,0.89777,10,0.03003,0.001545,1.01294,0.501495,0.502138,1.006449,0.405706,0.305713,0.299718,0.502081,0.050554,0.202031,0.301053,0.500515,0.400274,0.050417,0.005547,0.001147,0.00105,0.005061,0.000675,0.000433,0.000361,0.001196,1e-05,0.000198,0.000452,0.001376,0.00103,4.8e-05
2920,331,1111,780,780,0,0,0,28,6.873075,0.0,11175.250305,394.570813,2878.556112,2396.145076,1480.22,2920,6,81,3644160.0,419233.4415,2499.8894,1239.3134,19.3302,0.0,0.0,0.0,11,0.02719,108,202,21,0.326284,0.610272,0.063444,0.898038,10,0.030211,0.001501,1.013825,0.501649,0.502622,1.005739,0.405808,0.305513,0.299497,0.502889,0.050557,0.202105,0.300756,0.500091,0.400333,0.050362,0.005484,0.00117,0.001051,0.00514,0.000672,0.000438,0.000353,0.001207,1e-05,0.000202,0.000438,0.00137,0.00101,4.8e-05
2940,339,1119,780,780,0,0,0,24,3.820279,0.0,11164.525494,403.657118,2872.522603,2396.142463,1465.1,2940,6,81,3669120.0,422690.865,2505.4309,1248.2865,19.4435,0.0,0.0,0.0,11,0.026549,108,210,21,0.318584,0.619469,0.061947,0.896367,10,0.029499,0.0,1.014997,0.501934,0.502126,1.005074,0.406316,0.305357,0.299414,0.502862,0.050507,0.202015,0.300616,0.500959,0.400348,0.050381,0.005762,0.001168,0.001077,0.00525,0.00069,0.000443,0.000353,0.001244,1e-05,0.000205,0.000432,0.001416,0.001008,4.8e-05
2960,337,1124,787,787,0,0,0,30,6.540613,0.0,11118.983788,403.235473,2870.223914,2396.482929,1475.01,2960,6,81,3694080.0,426156.915,2510.4092,1256.6853,19.4812,0.0,0.0,0.0,11,0.026706,105,210,22,0.311573,0.623145,0.065282,0.894316,9,0.026706,0.000824,1.013382,0.501895,0.502397,1.005054,0.406115,0.305609,0.299444,0.502776,0.050483,0.20202,0.300761,0.500859,0.400248,0.05041,0.00579,0.001177,0.001121,0.005323,0.000678,0.00045,0.000372,0.001247,1e-05,0.000205,0.000433,0.001429,0.000998,4.9e-05
2980,334,1130,796,796,0,0,0,30,5.395047,0.0,11125.90419,398.693724,2875.911229,2396.284154,1502.1,2980,6,81,3719040.0,429622.965,2515.9507,1262.9424,19.539,0.0,0.0,0.0,11,0.026946,105,206,23,0.314371,0.616766,0.068862,0.892482,9,0.026946,0.000442,1.013452,0.502604,0.502536,1.006907,0.40575,0.305855,0.299057,0.502122,0.050452,0.202018,0.301278,0.500708,0.400446,0.050457,0.005755,0.001251,0.001113,0.005536,0.00065,0.000442,0.000368,0.001231,1e-05,0.000204,0.00045,0.00148,0.000962,5e-05
3000,333,1138,805,805,0,0,0,31,6.687309,0.0,11159.941319,395.427184,2877.885506,2396.200956,1518.01,3000,6,81,3744000.0,433096.8855,2521.4922,1270.5047,19.8296,0.0,0.0,0.0,11,0.027027,104,206,23,0.312312,0.618619,0.069069,0.894806,9,0.027027,0.002889,1.013826,0.502599,0.502136,1.006032,0.406225,0.305662,0.299023,0.502436,0.050408,0.201951,0.301283,0.501669,0.400396,0.050658,0.005766,0.001239,0.001096,0.00559,0.000664,0.000427,0.000369,0.001284,1e-05,0.000196,0.000441,0.001642,0.000945,5e-05
3020,329,1147,818,818,0,0,0,33,6.033044,0.0,11235.054866,390.083045,2883.883912,2396.165993,1533.29,3020,6,81,3768960.0,436580.4255,2527.0338,1280.4036,20.5126,0.0,0.0,0.0,11,0.030395,105,202,22,0.319149,0.613982,0.066869,0.900287,9,0.027356,0.003732,1.014368,0.503051,0.502894,1.00663,0.406123,0.306085,0.299583,0.502484,0.050408,0.201936,0.301505,0.502621,0.401138,0.050827,0.006403,0.001228,0.001114,0.005755,0.000656,0.000435,0.000373,0.00127,1e-05,0.00019,0.000444,0.001737,0.000958,5.1e-05
3040,332,1154,822,822,0,0,0,28,6.754568,0.0,11296.017073,395.259363,2877.986069,2396.151276,1528.71,3040,6,81,3793920.0,440063.9655,2532.5753,1290.176,20.6768,0.0,0.0,0.0,11,0.03012,105,205,22,0.316265,0.61747,0.066265,0.899358,9,0.027108,0.001075,1.015238,0.503539,0.5031,1.005248,0.406704,0.306343,0.299491,0.502059,0.050434,0.201685,0.30179,0.502641,0.40126,0.050845,0.006456,0.001312,0.001116,0.005712,0.000685,0.000445,0.000376,0.001294,1e-05,0.000192,0.000458,0.001719,0.000974,5.4e-05
3060,329,1159,830,830,0,0,0,28,5.305684,0.0,11374.100059,393.205482,2881.488834,2396.145076,1556.27,3060,6,81,3818880.0,443547.5055,2538.1168,1297.5604,21.1181,0.0,0.0,0.0,11,0.027356,103,205,21,0.31307,0.6231,0.06383,0.899074,9,0.027356,0.000673,1.014435,0.503833,0.503027,1.004332,0.406174,0.305978,0.299275,0.502135,0.050416,0.201469,0.301785,0.502016,0.400611,0.05063,0.006386,0.001307,0.001138,0.005408,0.000686,0.000413,0.000374,0.001275,1e-05,0.000187,0.000453,0.001652,0.00098,5e-05
3080,335,1169,834,834,0,0,0,31,6.524582,0.0,11423.23253,396.578875,2876.896543,2396.142463,1546.44,3080,6,81,3843840.0,447031.0455,2543.6584,1306.2677,21.1181,0.0,0.0,0.0,11,0.026866,106,208,21,0.316418,0.620896,0.062687,0.899951,9,0.026866,0.001226,1.013689,0.504165,0.5027,1.00444,0.407102,0.305921,0.299478,0.502908,0.05041,0.201217,0.301871,0.502768,0.401077,0.05064,0.006219,0.00132,0.001116,0.005377,0.000716,0.000416,0.000378,0.001284,1e-05,0.000186,0.000453,0.001803,0.000979,5e-05
3100,337,1176,839,839,0,0,0,32,6.012881,0.0,11444.434232,400.476126,2873.510992,2396.482929,1549.39,3100,6,81,3868800.0,450514.5855,2548.6366,1316.0618,21.3363,0.0,0.0,0.0,11,0.026706,106,209,22,0.31454,0.620178,0.065282,0.899239,9,0.026706,0.000363,1.013656,0.504216,0.503005,1.002859,0.407042,0.305915,0.299691,0.502957,0.050431,0.201296,0.301952,0.502012,0.400832,0.050597,0.0063,0.001316,0.001133,0.005418,0.000728,0.00042,0.000376,0.001329,1e-05,0.000189,0.000446,0.001818,0.000971,5e-05
3120,340,1187,847,847,0,0,0,33,8.338992,0.0,11419.179059,402.021827,2869.639181,2396.284154,1542.56,3120,6,81,3893760.0,453998.1255,2554.1782,1327.1819,21.5593,0.0,0.0,0.0,11,0.029412,106,213,21,0.311765,0.626471,0.061765,0.897847,9,0.026471,0.000809,1.012669,0.503927,0.502796,1.001456,0.406828,0.306031,0.299992,0.503225,0.050361,0.201394,0.30241,0.501376,0.399704,0.050431,0.006179,0.001318,0.00118,0.005775,0.000711,0.000398,0.000395,0.001373,1e-05,0.000192,0.000447,0.001824,0.000952,4.9e-05
3140,338,1194,856,856,0,0,0,32,8.507054,0.0,11405.540602,401.533765,2869.959181,2396.200956,1541.19,3140,6,81,3918720.0,457481.6655,2559.7197,1338.0002,21.6072,0.0,0.0,0.0,11,0.029586,107,211,20,0.316568,0.62426,0.059172,0.901527,9,0.026627,0.001226,1.013272,0.504246,0.503542,1.001252,0.407296,0.306394,0.300256,0.502669,0.050356,0.201277,0.301713,0.501991,0.399747,0.050248,0.006531,0.001285,0.001244,0.005878,0.000703,0.000398,0.000393,0.001406,1e-05,0.000192,0.000433,0.001857,0.000943,5e-05
3160,341,1206,865,865,0,0,0,35,9.303789,0.0,11368.704535,401.406419,2869.289791,2396.165993,1525.13,3160,6,81,3943680.0,460965.2055,2565.2612,1348.152,22.209,0.0,0.0,0.0,11,0.029326,111,209,21,0.325513,0.612903,0.061584,0.904306,9,0.026393,0.001333,1.012758,0.50495,0.50404,1.000152,0.407132,0.306437,0.300268,0.502549,0.050408,0.201385,0.30134,0.5014,0.399926,0.050313,0.006582,0.001332,0.00121,0.005995,0.00073,0.000399,0.000398,0.001414,1e-05,0.000191,0.00044,0.001821,0.000976,5.1e-05
3180,341,1213,872,872,0,0,0,33,7.781519,0.0,11336.945018,404.883904,2867.334578,2396.151276,1535.24,3180,6,81,3968640.0,464448.7455,2570.8028,1359.7061,22.8215,0.0,0.0,0.0,11,0.029326,111,209,21,0.325513,0.612903,0.061584,0.902213,9,0.026393,0.00036,1.013106,0.504315,0.504757,1.000928,0.407022,0.306596,0.300369,0.503045,0.050352,0.201364,0.301326,0.501795,0.399431,0.050331,0.006599,0.001419,0.001192,0.005915,0.00074,0.00041,0.000408,0.001369,1e-05,0.000185,0.000434,0.001835,0.000932,5.2e-05
3200,338,1219,881,881,0,0,0,35,6.854574,0.0,11301.617562,403.942414,2869.203012,2396.145076,1555.83,3200,6,81,3993600.0,467932.2855,2576.3443,1369.3022,23.0271,0.0,0.0,0.0,11,0.026627,110,207,21,0.325444,0.612426,0.06213,0.901278,10,0.029586,0.000488,1.013424,0.504285,0.504849,1.00112,0.406709,0.306453,0.300327,0.503046,0.050387,0.201139,0.301715,0.501498,0.398904,0.050209,0.006456,0.001398,0.001165,0.005496,0.000728,0.000421,0.000407,0.001415,1e-05,0.000183,0.000435,0.001676,0.000968,5.1e-05
3220,337,1223,886,886,0,0,0,39,8.999086,0.0,11278.426383,404.483273,2866.517641,2396.142463,1575.19,3220,6,81,4018560.0,471415.8255,2581.8858,1375.5377,23.0271,0.0,0.0,0.0,11,0.026706,109,207,21,0.323442,0.614243,0.062315,0.90223,10,0.029674,0.000589,1.013601,0.504615,0.504684,1.000585,0.406167,0.306469,0.30039,0.502927,0.05045,0.201376,0.301749,0.500743,0.398786,0.050214,0.00643,0.001351,0.001172,0.005542,0.000707,0.000424,0.000406,0.001433,1.1e-05,0.000186,0.000441,0.001692,0.000958,5.1e-05
3240,345,1237,892,892,0,0,0,38,7.663193,0.0,11232.272522,404.997321,2867.339485,2396.498142,1554.37,3240,6,81,4043520.0,474899.3655,2586.8641,1383.2096,23.0271,0.0,0.0,0.0,11,0.026087,111,211,23,0.321739,0.611594,0.066667,0.899213,9,0.026087,0.000788,1.016089,0.503808,0.505546,1.001764,0.40634,0.306197,0.300438,0.502738,0.050491,0.201422,0.301884,0.501491,0.398512,0.050258,0.00681,0.001346,0.001219,0.005561,0.000744,0.000435,0.000398,0.001434,1.1e-05,0.000179,0.000454,0.001768,0.000966,5.1e-05
3260,340,1240,900,900,0,0,0,42,7.907489,0.0,11201.910005,406.063099,2866.029412,2396.290502,1584.75,3260,6,81,4068480.0,478382.9055,2592.4056,1393.5603,23.4826,0.0,0.0,0.0,99,0.029412,109,208,23,0.320588,0.611765,0.067647,0.897106,9,0.026471,0.000219,1.015896,0.50452,0.505692,1.003601,0.406563,0.3065,0.300346,0.502823,0.050499,0.201402,0.301492,0.502909,0.398849,0.050023,0.006601,0.001361,0.001219,0.005606,0.000748,0.000452,0.000399,0.001444,1.1e-05,0.000177,0.000439,0.001859,0.000982,4.7e-05
3280,338,1248,910,910,0,0,0,47,12.816353,0.0,11169.134054,401.518767,2865.664879,2396.203621,1596.33,3280,6,81,4093440.0,481864.326,2597.9472,1401.0104,23.6416,0.0,0.0,0.0,11,0.029586,108,206,24,0.319527,0.609467,0.071006,0.89637,9,0.026627,0.000614,1.01566,0.503944,0.505319,1.004171,0.407238,0.306484,0.300211,0.502632,0.050505,0.201558,0.301514,0.502435,0.398706,0.050036,0.006585,0.00136,0.001197,0.005594,0.00075,0.00046,0.000403,0.001472,1.1e-05,0.000177,0.000435,0.001874,0.000965,4.8e-05
3300,342,1258,916,916,0,0,0,47,10.314611,0.0,11146.157245,403.980662,2865.704727,2396.167114,1588.04,3300,6,81,4118400.0,485333.736,2603.4887,1410.3619,23.8904,0.0,0.0,0.0,11,0.026316,107,211,24,0.312865,0.616959,0.070175,0.893228,9,0.026316,0.000866,1.016715,0.503455,0.504583,1.004195,0.407171,0.306098,0.300353,0.502883,0.050595,0.201412,0.301128,0.502635,0.398931,0.050092,0.006529,0.001347,0.001198,0.005639,0.000742,0.000464,0.000407,0.001458,1.1e-05,0.000181,0.000427,0.001873,0.000964,4.7e-05
3320,335,1263,928,928,0,0,0,50,12.007677,0.0,11130.723729,399.632857,2868.359466,2396.151748,1630.76,3320,6,81,4143360.0,488815.2615,2609.0302,1420.4844,24.2376,0.0,0.0,0.0,11,0.026866,105,208,22,0.313433,0.620896,0.065672,0.892428,9,0.026866,0.001902,1.016289,0.503354,0.504278,1.004049,0.406871,0.306364,0.299732,0.502821,0.050689,0.201304,0.301441,0.502009,0.399315,0.050095,0.006292,0.001278,0.001193,0.005486,0.000739,0.000482,0.0004,0.001444,1.1e-05,0.000182,0.000441,0.001818,0.000932,4.5e-05
3340,333,1271,938,938,0,0,0,51,11.326671,0.0,11169.660719,397.725255,2870.948074,2396.145275,1653.74,3340,6,81,4168320.0,492316.7115,2614.5718,1430.3758,24.5392,0.0,0.0,0.0,0,0.027027,104,205,24,0.312312,0.615616,0.072072,0.891149,8,0.024024,0.001539,1.018361,0.503417,0.504632,1.002968,0.406919,0.306348,0.299739,0.50182,0.050721,0.201099,0.301101,0.501722,0.400455,0.050166,0.006614,0.001297,0.001212,0.00514,0.000737,0.000504,0.000398,0.001475,1.1e-05,0.000185,0.000433,0.001787,0.000913,4.6e-05
3360,336,1278,942,942,0,0,0,49,10.592497,0.0,11216.850717,402.724191,2866.683312,2396.142547,1657.01,3360,6,81,4193280.0,495839.1945,2620.1133,1440.2858,24.709,0.0,0.0,0.0,0,0.026786,105,208,23,0.3125,0.619048,0.068452,0.892813,9,0.026786,0.001327,1.019617,0.502769,0.505059,1.004213,0.406489,0.30684,0.299642,0.502156,0.050717,0.201326,0.301272,0.502589,0.400215,0.05026,0.00675,0.001286,0.001214,0.005247,0.000733,0.000509,0.000405,0.001432,1.1e-05,0.000188,0.000432,0.001824,0.000919,4.6e-05
3380,336,1286,950,950,0,0,0,49,10.924855,0.0,11243.9602,402.379676,2866.695468,2396.498177,1660.3,3380,6,81,4218240.0,499364.0145,2625.0916,1449.6509,24.8365,0.0,0.0,0.0,11,0.026786,105,207,24,0.3125,0.616071,0.071429,0.893188,8,0.02381,0.002099,1.020456,0.502622,0.504938,1.003199,0.40584,0.306776,0.299771,0.502256,0.05071,0.201558,0.300962,0.502103,0.39966,0.050242,0.006669,0.001199,0.00122,0.005285,0.000698,0.000501,0.000404,0.001448,1.1e-05,0.000195,0.000427,0.00178,0.000929,4.7e-05
3400,337,1294,957,957,0,0,0,48,10.583591,0.0,11276.61181,403.171374,2866.245034,2396.290517,1670.51,3400,6,81,4243200.0,502888.8345,2630.6331,1458.6339,24.8668,0.0,0.0,0.0,0,0.026706,104,210,23,0.308605,0.623145,0.068249,0.894752,8,0.023739,0.00041,1.021504,0.503036,0.505387,1.00276,0.405172,0.306988,0.300088,0.501704,0.050767,0.201881,0.301249,0.501551,0.399346,0.050214,0.006723,0.001214,0.001224,0.005321,0.0007,0.000501,0.000409,0.001441,1.2e-05,0.000199,0.000433,0.001782,0.000923,4.7e-05
3420,342,1302,960,960,0,0,0,45,9.383233,0.0,11281.243097,409.297335,2861.319432,2396.203627,1662.46,3420,6,81,4268160.0,506426.1525,2636.1746,1468.1142,24.9184,0.0,0.0,0.0,0,0.026316,105,213,24,0.307018,0.622807,0.070175,0.892982,8,0.023392,0.000193,1.022339,0.502669,0.505332,1.001547,0.404835,0.307307,0.300118,0.50162,0.050706,0.20191,0.301446,0.501455,0.399189,0.050296,0.006634,0.001251,0.001231,0.005532,0.000696,0.000523,0.000401,0.001435,1.2e-05,0.000197,0.000456,0.001799,0.000922,5e-05
3440,341,1312,971,971,0,0,0,48,11.346412,0.0,11285.524673,407.184171,2861.469417,2396.167117,1676.71,3440,6,81,4293120.0,509974.6125,2641.7162,1478.9704,25.096,0.0,0.0,0.0,0,0.026393,106,211,24,0.31085,0.618768,0.070381,0.894207,8,0.02346,0.002035,1.022942,0.502042,0.505954,1.001757,0.405232,0.308154,0.299632,0.50184,0.050648,0.201718,0.301637,0.502626,0.400368,0.050446,0.00652,0.001307,0.001289,0.005455,0.000731,0.000537,0.000403,0.001441,1.2e-05,0.000192,0.000484,0.001801,0.000986,4.8e-05
3460,341,1319,978,978,0,0,0,47,10.488913,0.0,11275.116111,409.578249,2859.932839,2396.151749,1683.36,3460,6,81,4318080.0,513523.0725,2647.2577,1489.5625,25.2782,0.0,0.0,0.0,11,0.026393,106,212,23,0.31085,0.621701,0.067449,0.895438,8,0.02346,0.002212,1.024532,0.503099,0.506221,1.00178,0.405078,0.308011,0.299493,0.501034,0.050674,0.201769,0.301681,0.502667,0.40032,0.050394,0.006837,0.001296,0.001328,0.005774,0.000755,0.000537,0.000417,0.001421,1.2e-05,0.000195,0.000512,0.001873,0.000987,5e-05
3480,339,1327,988,988,0,0,0,46,8.665021,0.0,11301.770251,407.529343,2863.805636,2396.145275,1707.05,3480,6,81,4343040.0,517091.397,2652.7992,1500.1095,25.4375,0.0,0.0,0.0,50,0.026549,107,210,22,0.315634,0.619469,0.064897,0.89773,8,0.023599,0.001766,1.023789,0.503258,0.50597,1.003464,0.40532,0.30825,0.299738,0.501542,0.050696,0.202052,0.301525,0.502512,0.399444,0.050316,0.006516,0.001295,0.001287,0.005771,0.000757,0.000522,0.000407,0.001443,1.3e-05,0.000194,0.000513,0.001877,0.000999,4.7e-05
3500,337,1333,996,996,0,0,0,47,10.406214,0.0,11346.288391,407.298704,2862.295083,2396.142547,1729.3,3500,6,81,4368000.0,520667.8095,2658.3408,1509.3158,25.5948,0.0,0.0,0.0,50,0.026706,108,208,21,0.320475,0.617211,0.062315,0.89955,8,0.023739,0.001001,1.024907,0.503494,0.506049,1.002869,0.404805,0.308544,0.299877,0.501398,0.050632,0.202258,0.302007,0.502519,0.399273,0.050441,0.006509,0.001289,0.00129,0.005834,0.000768,0.000512,0.000404,0.00137,1.3e-05,0.000193,0.000558,0.001852,0.000981,4.5e-05
3520,340,1342,1002,1002,0,0,0,45,8.107961,0.0,11396.199517,409.045918,2862.84612,2396.498177,1717.38,3520,6,81,4392960.0,524257.9695,2663.319,1518.515,25.6558,0.0,0.0,0.0,37,0.026471,108,210,22,0.317647,0.617647,0.064706,0.898897,9,0.026471,0.000649,1.023715,0.503192,0.505717,1.002965,0.404992,0.308524,0.300263,0.500894,0.050716,0.202213,0.301974,0.502173,0.39897,0.050485,0.006518,0.001282,0.001298,0.005874,0.000769,0.000529,0.000432,0.00131,1.3e-05,0.000192,0.00055,0.001816,0.000981,4.6e-05
3540,339,1353,1014,1014,0,0,0,50,11.010921,0.0,11457.394143,404.452741,2864.536338,2396.290517,1726.56,3540,6,81,4417920.0,527848.1295,2668.8606,1528.4743,26.0293,0.0,0.0,0.0,86,0.029499,111,206,22,0.327434,0.60767,0.064897,0.905412,9,0.026549,0.002264,1.022824,0.50253,0.505896,1.003989,0.405305,0.308495,0.300192,0.501854,0.050736,0.202293,0.301882,0.501967,0.398682,0.050433,0.006498,0.001283,0.001256,0.006129,0.000774,0.000527,0.000426,0.001316,1.3e-05,0.00019,0.000544,0.001719,0.000964,4.6e-05
3560,341,1362,1021,1021,0,0,0,50,10.279353,0.0,11518.881978,406.483484,2863.237163,2396.203627,1724.31,3560,6,81,4442880.0,531438.2895,2674.4021,1539.1166,26.2116,0.0,0.0,0.0,86,0.032258,114,206,21,0.334311,0.604106,0.061584,0.907755,9,0.026393,0.000735,1.022437,0.503207,0.505472,1.004621,0.405618,0.308854,0.300035,0.501141,0.050706,0.201851,0.301395,0.501228,0.398395,0.050334,0.006688,0.001355,0.001314,0.006211,0.000766,0.000542,0.000447,0.001391,1.3e-05,0.000181,0.000541,0.001698,0.000994,4.7e-05
3580,342,1370,1028,1028,0,0,0,51,8.8557,0.0,11573.394601,408.726564,2862.417736,2396.167117,1725.87,3580,6,81,4467840.0,535028.4495,2679.9436,1549.5926,26.8083,0.0,0.0,0.0,50,0.026316,113,208,21,0.330409,0.608187,0.061404,0.906307,9,0.026316,0.000565,1.022437,0.502943,0.505898,1.005592,0.405926,0.308669,0.299715,0.501556,0.050725,0.201777,0.301483,0.501891,0.397916,0.050295,0.00687,0.001371,0.0013,0.006207,0.000774,0.000535,0.000454,0.00147,1.4e-05,0.00018,0.000535,0.001786,0.000973,4.7e-05
3600,339,1377,1038,1038,0,0,0,51,9.666439,0.0,11626.881384,406.204527,2864.129034,2396.151749,1731.32,3600,6,81,4492800.0,538618.6095,2685.4852,1559.0711,27.1988,0.0,0.0,0.0,50,0.026549,111,206,22,0.327434,0.60767,0.064897,0.903491,8,0.023599,0.000484,1.020642,0.502355,0.505623,1.006757,0.40631,0.30887,0.299925,0.501599,0.05063,0.201557,0.301954,0.501511,0.397634,0.050211,0.006954,0.001317,0.001296,0.006433,0.000767,0.000518,0.000452,0.001438,1.3e-05,0.000177,0.000544,0.001852,0.00094,4.8e-05
3620,345,1386,1041,1041,0,0,0,47,7.292626,0.0,11670.908058,413.950615,2858.756759,2396.145275,1719.36,3620,6,81,4517760.0,542224.1325,2691.0267,1570.1523,27.5529,0.0,0.0,0.0,71,0.028986,113,210,22,0.327536,0.608696,0.063768,0.9053,8,0.023188,0.000588,1.021013,0.502368,0.505607,1.00662,0.406013,0.309694,0.300162,0.501987,0.050645,0.201642,0.302734,0.5022,0.397645,0.050269,0.007049,0.001297,0.001304,0.006441,0.000774,0.000532,0.000471,0.001452,1.4e-05,0.000184,0.0006,0.001934,0.000944,4.9e-05
3640,341,1391,1050,1050,0,0,0,51,8.635723,0.0,11711.520404,411.136245,2860.228032,2396.142547,1740.23,3640,6,81,4542720.0,545831.3625,2696.5682,1578.287,27.6746,0.0,0.0,0.0,71,0.029326,113,206,22,0.331378,0.604106,0.064516,0.904676,8,0.02346,0.000357,1.020097,0.502653,0.505432,1.007237,0.405973,0.310239,0.300188,0.502921,0.050644,0.201656,0.303058,0.502477,0.397759,0.050316,0.006993,0.001299,0.001269,0.006069,0.000781,0.000528,0.000472,0.001434,1.3e-05,0.000185,0.000599,0.001876,0.000961,4.9e-05
