tick,population,births_cum,deaths_cum,deaths_starvation,deaths_damage,deaths_predation,deaths_disaster,corpse_count,corpse_matter,corpse_energy,total_energy,total_biomass,nutrient_total,chemical_total,mean_age,max_age,max_generation,n_lineages,light_supply_cum,flow_light_cum,flow_chemical_cum,flow_nutrient_cum,flow_corpse_matter_cum,flow_corpse_energy_cum,flow_predation_energy_cum,flow_predation_matter_cum,top_lineage_id,top_lineage_frac,pop_north_band,pop_middle_band,pop_south_band,frac_north_band,frac_middle_band,frac_south_band,mean_local_light,vent_cell_population,vent_cell_frac,mean_move_per_org_tick,mean_body_size,mean_membrane_strength,mean_movement_power,mean_movement_efficiency,mean_sensory_range,mean_light_absorption,mean_chemical_absorption,mean_nutrient_absorption,mean_predation_efficiency,mean_corpse_digestion,mean_repair_rate,mean_damage_resistance,mean_reproduction_investment,mean_mutation_rate,var_body_size,var_membrane_strength,var_movement_power,var_movement_efficiency,var_sensory_range,var_light_absorption,var_chemical_absorption,var_nutrient_absorption,var_predation_efficiency,var_corpse_digestion,var_repair_rate,var_damage_resistance,var_reproduction_investment,var_mutation_rate
1840,297,766,469,469,0,0,0,34,6.992005,0.0,9718.182583,343.75422,2929.253775,2296.287698,977.47,1840,4,86,2296320.0,236081.565,412.167,808.2556,16.0498,0.0,0.0,0.0,42,0.037037,71,199,27,0.239057,0.670034,0.090909,0.881854,1,0.003367,0.001946,0.992369,0.501033,0.498482,1.005034,0.398512,0.303644,0.300394,0.498619,0.050012,0.199098,0.29978,0.503062,0.400239,0.050894,0.003086,0.000816,0.000876,0.004202,0.000494,0.000455,0.00035,0.000897,9e-06,0.000193,0.000397,0.000798,0.000547,3.4e-05
1860,301,777,476,476,0,0,0,35,8.876278,0.0,9775.458681,345.514426,2925.609296,2296.287882,973.5,1860,4,86,2321280.0,239169.255,415.6035,817.7998,16.3205,0.0,0.0,0.0,28,0.033223,72,202,27,0.239203,0.671096,0.089701,0.883081,1,0.003322,0.000212,0.992507,0.499938,0.49942,1.005312,0.398198,0.304946,0.300415,0.498551,0.050012,0.199004,0.299938,0.503125,0.40019,0.05079,0.003252,0.000825,0.0009,0.004353,0.000507,0.000478,0.000346,0.000856,8e-06,0.000195,0.000387,0.000837,0.000536,3.4e-05
1880,305,788,483,483,0,0,0,34,6.897051,0.0,9816.403292,350.764958,2922.337991,2296.287959,968.72,1880,4,86,2346240.0,242271.4545,419.0399,830.8852,16.5498,0.0,0.0,0.0,28,0.032787,72,207,26,0.236066,0.678689,0.085246,0.883244,1,0.003279,0.001369,0.994505,0.499919,0.499265,1.00438,0.397828,0.305018,0.300491,0.49885,0.050046,0.198625,0.300045,0.503199,0.399887,0.050817,0.003427,0.00085,0.00089,0.004372,0.000527,0.000481,0.000349,0.000848,8e-06,0.000187,0.000372,0.000807,0.000516,3.5e-05
1900,311,797,486,486,0,0,0,34,5.320876,0.0,9811.847587,360.146643,2914.532481,2296.287991,961.77,1900,5,86,2371200.0,245382.138,422.4763,843.6107,16.7303,0.0,0.0,0.0,28,0.032154,71,212,28,0.228296,0.681672,0.090032,0.879497,1,0.003215,0.0,0.995124,0.499997,0.49869,1.002928,0.397044,0.304911,0.300725,0.498804,0.050034,0.19892,0.300976,0.502566,0.39952,0.050938,0.003563,0.000856,0.000947,0.004325,0.000547,0.000501,0.000349,0.000844,9e-06,0.000192,0.000409,0.000838,0.000516,3.6e-05
1920,311,804,493,493,0,0,0,36,6.551514,0.0,9786.694737,360.797575,2912.650911,2296.288004,963.49,1920,5,86,2396160.0,248497.668,425.9127,852.2929,16.9205,0.0,0.0,0.0,28,0.032154,71,212,28,0.228296,0.681672,0.090032,0.879767,1,0.003215,0.000663,0.996038,0.500552,0.498642,1.002484,0.396766,0.305206,0.300462,0.499083,0.050045,0.199139,0.301166,0.502604,0.400042,0.050879,0.003607,0.000877,0.000943,0.00441,0.000554,0.000483,0.000357,0.000853,9e-06,0.000195,0.000414,0.000828,0.000536,3.5e-05
1940,311,810,499,499,0,0,0,36,7.318805,0.0,9746.265431,363.506962,2909.174233,2296.28801,968.66,1940,5,86,2421120.0,251613.198,429.3491,862.1123,16.9537,0.0,0.0,0.0,28,0.032154,71,214,26,0.228296,0.688103,0.083601,0.882805,1,0.003215,0.001299,0.995288,0.500908,0.498894,1.001661,0.397227,0.305035,0.300433,0.498734,0.050011,0.19891,0.300976,0.502216,0.400335,0.050819,0.003632,0.000893,0.000948,0.004357,0.000564,0.00048,0.00037,0.000868,9e-06,0.000203,0.000412,0.000858,0.000527,3.6e-05
1960,311,814,503,503,0,0,0,32,6.854292,0.0,9693.780614,366.56493,2906.580778,2296.288012,974.1,1960,5,86,2446080.0,254728.728,432.7855,869.9226,16.981,0.0,0.0,0.0,28,0.028939,68,217,26,0.21865,0.697749,0.083601,0.879429,1,0.003215,0.0,0.995041,0.501204,0.498709,1.001911,0.397064,0.304958,0.300377,0.498433,0.050059,0.199023,0.301212,0.502325,0.400348,0.050857,0.003634,0.000907,0.000959,0.004302,0.000564,0.000494,0.000367,0.000869,9e-06,0.0002,0.000421,0.000851,0.000527,3.6e-05
1980,309,820,511,511,0,0,0,37,9.153523,0.0,9640.146036,362.247869,2908.598608,2296.288013,989.0,1980,5,86,2471040.0,257844.258,436.2219,874.9064,17.0784,0.0,0.0,0.0,28,0.029126,67,216,26,0.216828,0.699029,0.084142,0.879461,1,0.003236,0.000676,0.995542,0.501315,0.498881,1.001209,0.397609,0.305448,0.29978,0.498512,0.050029,0.198661,0.301306,0.501511,0.400621,0.05083,0.003772,0.000912,0.001003,0.004399,0.000583,0.000477,0.000367,0.000885,9e-06,0.000188,0.000421,0.000792,0.00053,3.5e-05
2000,310,827,517,517,0,0,0,37,7.474598,0.0,9600.199463,362.552755,2909.972647,2296.288014,997.89,2000,5,86,2496000.0,260959.788,439.6583,882.0046,17.2675,0.0,0.0,0.0,28,0.029032,66,218,26,0.212903,0.703226,0.083871,0.880055,1,0.003226,0.00092,0.996381,0.501684,0.49882,1.001475,0.397076,0.305813,0.299428,0.498527,0.049966,0.198435,0.301316,0.501404,0.40043,0.050807,0.003895,0.000912,0.001072,0.004391,0.000575,0.000483,0.000363,0.000898,9e-06,0.000188,0.00044,0.000786,0.000531,3.4e-05
2020,306,831,525,525,0,0,0,37,7.033238,0.0,9596.89376,359.756171,2913.210592,2296.288014,1022.88,2020,5,86,2520960.0,264075.318,443.0947,888.5516,17.325,0.0,0.0,0.0,28,0.029412,64,216,26,0.20915,0.705882,0.084967,0.879167,1,0.003268,0.000706,0.997458,0.501944,0.498575,1.000427,0.397369,0.305854,0.298748,0.498607,0.049965,0.198672,0.301278,0.501485,0.400438,0.050664,0.003862,0.000942,0.001083,0.004366,0.000587,0.000469,0.000364,0.00091,9e-06,0.000188,0.000437,0.00079,0.000519,3.4e-05
2040,305,838,533,533,0,0,0,40,10.234282,0.0,9582.965549,357.107951,2912.657766,2296.288014,1040.77,2040,5,86,2545920.0,267191.6595,446.5311,895.1257,17.5387,0.0,0.0,0.0,28,0.029508,64,215,26,0.209836,0.704918,0.085246,0.879664,1,0.003279,0.001335,0.997751,0.501863,0.498765,0.999901,0.397205,0.30578,0.298747,0.49795,0.04996,0.198593,0.301372,0.501294,0.39999,0.05064,0.003859,0.000884,0.00111,0.004425,0.000574,0.000483,0.000372,0.000961,9e-06,0.000185,0.000434,0.000825,0.000512,3.3e-05
2060,305,841,536,536,0,0,0,35,6.494395,0.0,9606.580612,360.442384,2913.063221,2296.288014,1052.6,2060,5,86,2570880.0,270323.4195,449.9675,902.0505,17.6277,0.0,0.0,0.0,28,0.029508,65,213,27,0.213115,0.698361,0.088525,0.879044,1,0.003279,0.000619,0.997036,0.501459,0.498695,1.000186,0.397257,0.305775,0.298747,0.498002,0.049941,0.198565,0.300882,0.501763,0.400075,0.050621,0.003882,0.000874,0.001038,0.00444,0.000565,0.000478,0.000371,0.000962,9e-06,0.000183,0.000422,0.000827,0.000504,3.3e-05
2080,303,848,545,545,0,0,0,38,7.309459,0.0,9631.287578,356.099486,2916.591055,2296.288014,1065.77,2080,5,86,2595840.0,273455.1795,453.404,908.2385,17.7561,0.0,0.0,0.0,28,0.029703,66,207,30,0.217822,0.683168,0.09901,0.877619,2,0.006601,0.000694,0.997604,0.501712,0.498086,1.000334,0.397546,0.306278,0.298432,0.497658,0.049928,0.198875,0.301053,0.502566,0.400035,0.050645,0.003846,0.000884,0.001036,0.004524,0.000579,0.000473,0.000389,0.000968,9e-06,0.000191,0.000426,0.000832,0.000535,3.3e-05
2100,310,858,548,548,0,0,0,36,7.592394,0.0,9625.26235,360.904426,2911.50318,2295.512753,1059.85,2100,5,86,2620800.0,276586.9395,457.8186,916.9445,17.8415,0.0,0.0,0.0,28,0.035484,67,211,32,0.216129,0.680645,0.103226,0.876465,2,0.006452,0.000436,0.996288,0.500903,0.497628,1.001081,0.397805,0.306542,0.298448,0.49741,0.049917,0.199011,0.301089,0.501724,0.399979,0.050653,0.003735,0.000888,0.001103,0.004536,0.000604,0.000485,0.000385,0.000987,9e-06,0.000192,0.000468,0.000854,0.000547,3.3e-05
2120,312,863,551,551,0,0,0,37,7.089976,0.0,9607.455307,365.821546,2907.088478,2294.074915,1068.57,2120,5,86,2645760.0,279734.916,463.8747,925.3334,17.8715,0.0,0.0,0.0,28,0.032051,67,212,33,0.214744,0.679487,0.105769,0.874769,2,0.00641,0.000221,0.996021,0.50045,0.498246,1.002253,0.397773,0.306416,0.298322,0.49752,0.049931,0.198906,0.300796,0.501715,0.399895,0.05067,0.003686,0.00089,0.001112,0.004602,0.000616,0.000491,0.000387,0.000992,9e-06,0.000192,0.000455,0.000877,0.000561,3.3e-05
2140,313,871,558,558,0,0,0,37,6.94722,0.0,9568.264343,365.837533,2907.215246,2292.872098,1073.0,2140,5,86,2670720.0,282883.746,470.7811,934.0142,17.9808,0.0,0.0,0.0,28,0.031949,68,212,33,0.217252,0.677316,0.105431,0.874165,2,0.00639,0.0,0.996187,0.500101,0.498629,1.003092,0.398439,0.306147,0.298256,0.497386,0.049952,0.199142,0.300791,0.500857,0.399853,0.050677,0.003762,0.000922,0.001177,0.004745,0.000629,0.000492,0.0004,0.001073,9e-06,0.000194,0.000454,0.000897,0.000561,3.4e-05
2160,315,881,566,566,0,0,0,34,6.732607,0.0,9514.126966,366.711268,2906.556125,2292.29227,1067.81,2160,5,86,2695680.0,286032.576,477.6915,943.6047,18.4451,0.0,0.0,0.0,28,0.031746,69,213,33,0.219048,0.67619,0.104762,0.872967,2,0.006349,0.000423,0.996248,0.500445,0.498621,1.005133,0.398643,0.30639,0.298756,0.497606,0.049999,0.198989,0.300229,0.501088,0.398935,0.050691,0.00378,0.000938,0.001161,0.004774,0.000647,0.000507,0.00042,0.001065,9e-06,0.0002,0.000454,0.000929,0.000573,3.4e-05
2180,313,890,577,577,0,0,0,37,8.677587,0.0,9479.999586,363.221277,2908.101136,2292.006167,1082.58,2180,5,86,2720640.0,289186.8765,484.6019,953.0146,18.6768,0.0,0.0,0.0,28,0.031949,69,211,33,0.220447,0.674121,0.105431,0.872823,2,0.00639,0.000226,0.996422,0.500728,0.498792,1.005886,0.399164,0.306818,0.298888,0.497722,0.049995,0.199257,0.300084,0.501401,0.398666,0.050983,0.003591,0.000948,0.001145,0.004606,0.000654,0.000503,0.000415,0.001023,9e-06,0.000198,0.000451,0.000941,0.000569,3.8e-05
2200,306,892,586,586,0,0,0,40,10.049949,0.0,9512.349546,360.438402,2909.51165,2291.863134,1112.14,2200,5,86,2745600.0,292367.3265,491.5124,960.8676,19.1056,0.0,0.0,0.0,28,0.03268,70,203,33,0.228758,0.663399,0.107843,0.875667,2,0.006536,0.001533,0.995535,0.500744,0.499043,1.006435,0.399467,0.307266,0.299197,0.498294,0.04996,0.199382,0.299707,0.501795,0.39891,0.050953,0.003539,0.000963,0.00115,0.004592,0.000658,0.000493,0.000414,0.001004,9e-06,0.0002,0.000445,0.000935,0.000584,3.8e-05
2220,303,900,597,597,0,0,0,40,9.575164,0.0,9594.808076,353.228623,2917.196213,2291.791159,1127.0,2220,5,86,2770560.0,295547.7765,498.4228,966.8925,19.2864,0.0,0.0,0.0,28,0.033003,68,203,32,0.224422,0.669967,0.105611,0.875401,2,0.006601,0.001808,0.995909,0.50135,0.500628,1.005786,0.39968,0.307086,0.299319,0.499152,0.050025,0.198926,0.299839,0.502584,0.398371,0.050918,0.003672,0.000969,0.001188,0.004841,0.000693,0.000515,0.000437,0.000999,9e-06,0.000199,0.000435,0.000914,0.000589,4e-05
2240,305,907,602,602,0,0,0,39,9.635303,0.0,9694.867785,355.818884,2914.545814,2291.754822,1136.69,2240,5,86,2795520.0,298743.945,505.3332,975.1579,19.502,0.0,0.0,0.0,28,0.032787,68,207,30,0.222951,0.678689,0.098361,0.876084,2,0.006557,0.000705,0.995784,0.502089,0.501263,1.005721,0.399467,0.30683,0.29956,0.499624,0.050068,0.199153,0.300114,0.502806,0.398369,0.050897,0.003623,0.000985,0.001224,0.004832,0.00067,0.000518,0.000441,0.001031,9e-06,0.000204,0.000434,0.000923,0.000594,4e-05
2260,303,913,610,610,0,0,0,42,9.228574,0.0,9826.961447,354.936106,2915.83532,2291.736447,1155.44,2260,5,86,2820480.0,301974.7065,512.2437,983.4617,19.8926,0.0,0.0,0.0,28,0.033003,67,206,30,0.221122,0.679868,0.09901,0.876163,2,0.006601,0.001316,0.995964,0.50257,0.501362,1.00476,0.399216,0.306357,0.299865,0.499629,0.050118,0.19945,0.300519,0.502311,0.39867,0.050896,0.003604,0.000966,0.001168,0.004926,0.00064,0.000516,0.000451,0.000981,9e-06,0.000197,0.000445,0.000904,0.000581,4e-05
2280,308,920,612,612,0,0,0,38,8.150722,0.0,9946.703231,360.832731,2911.016547,2291.727147,1154.86,2280,5,86,2845440.0,305215.4565,519.1541,991.5518,20.0483,0.0,0.0,0.0,28,0.032468,69,209,30,0.224026,0.678571,0.097403,0.877295,2,0.006494,0.0,0.996466,0.502245,0.501038,1.005201,0.39905,0.3063,0.299869,0.500267,0.050119,0.199654,0.300126,0.502887,0.39884,0.05088,0.003682,0.000978,0.00116,0.005054,0.000666,0.000517,0.000452,0.000991,9e-06,0.000203,0.00045,0.000916,0.000585,4.1e-05
2300,307,925,618,618,0,0,0,40,9.298044,0.0,10056.333588,360.370289,2910.331667,2291.722438,1158.36,2300,4,86,2870400.0,308456.2065,526.0645,998.5657,20.0483,0.0,0.0,0.0,28,0.029316,69,208,30,0.224756,0.677524,0.09772,0.878536,2,0.006515,0.000612,0.995448,0.502206,0.501244,1.00364,0.398927,0.306412,0.299923,0.500144,0.050061,0.19935,0.299715,0.503768,0.399127,0.05088,0.003677,0.000964,0.00113,0.005003,0.000648,0.000498,0.00045,0.000977,9e-06,0.000201,0.000427,0.000947,0.000605,4.1e-05
2320,307,934,627,627,0,0,0,44,10.491419,0.0,10164.467761,358.127312,2911.38127,2293.084923,1165.98,2320,4,86,2895360.0,311696.9565,531.4117,1006.5633,20.7218,0.0,0.0,0.0,28,0.029316,69,210,28,0.224756,0.684039,0.091205,0.879767,1,0.003257,0.000621,0.996999,0.501852,0.501079,1.00426,0.399289,0.306539,0.300137,0.500076,0.05012,0.19982,0.300389,0.503697,0.398984,0.050822,0.003839,0.000955,0.001101,0.005058,0.000649,0.000506,0.000437,0.001023,9e-06,0.000202,0.00043,0.001058,0.000588,3.9e-05
2340,309,944,635,635,0,0,0,42,9.534053,0.0,10279.679982,357.689862,2912.776086,2294.882282,1164.2,2340,4,86,2920320.0,314937.7065,534.8481,1014.975,21.3284,0.0,0.0,0.0,42,0.029126,69,213,27,0.223301,0.68932,0.087379,0.879937,1,0.003236,0.000664,0.996417,0.501761,0.500721,1.003671,0.398662,0.307287,0.300037,0.499621,0.050076,0.199878,0.300822,0.503899,0.398976,0.05094,0.003841,0.001021,0.001094,0.005036,0.000652,0.000521,0.000457,0.000997,9e-06,0.000207,0.000445,0.001087,0.000589,4.3e-05
2360,316,953,637,637,0,0,0,43,8.655377,0.0,10354.615423,366.125333,2905.219291,2295.687158,1149.8,2360,4,86,2945280.0,318178.4565,538.2845,1025.9096,21.3284,0.0,0.0,0.0,42,0.028481,69,219,28,0.218354,0.693038,0.088608,0.877158,1,0.003165,0.000399,0.995761,0.501841,0.501172,1.003476,0.398388,0.307261,0.300175,0.499598,0.050046,0.199861,0.300825,0.503915,0.399066,0.050915,0.003863,0.001027,0.00115,0.005109,0.00067,0.000513,0.000461,0.001004,9e-06,0.000196,0.000453,0.001079,0.000561,4.2e-05
2380,320,965,645,645,0,0,0,46,9.914168,0.0,10363.707478,369.589648,2900.496184,2296.034156,1146.73,2380,4,86,2970240.0,321419.2065,541.7209,1038.4914,21.4209,0.0,0.0,0.0,91,0.028125,69,223,28,0.215625,0.696875,0.0875,0.876206,1,0.003125,0.000651,0.996165,0.501667,0.501468,1.003589,0.397828,0.307542,0.300232,0.500227,0.05003,0.200102,0.301024,0.503248,0.399334,0.050801,0.003803,0.000986,0.0011,0.005153,0.000674,0.000488,0.000434,0.000993,9e-06,0.000199,0.000452,0.00108,0.000552,4.3e-05
2400,325,972,647,647,0,0,0,42,7.573439,0.0,10334.665787,380.320828,2892.105733,2296.181293,1148.03,2400,4,86,2995200.0,324674.109,545.1573,1051.5911,21.5419,0.0,0.0,0.0,73,0.027692,69,228,28,0.212308,0.701538,0.086154,0.876955,1,0.003077,0.000406,0.996374,0.501802,0.501184,1.003735,0.397999,0.307718,0.300231,0.500323,0.05005,0.200062,0.301278,0.503556,0.399501,0.05092,0.003795,0.000971,0.001088,0.005178,0.000685,0.000483,0.000427,0.001025,9e-06,0.000199,0.000454,0.001086,0.000573,4.4e-05
2420,323,980,657,657,0,0,0,47,9.889539,0.0,10265.578735,378.843617,2891.266843,2296.243243,1167.44,2420,4,86,3020160.0,327931.509,548.5937,1061.7614,21.8915,0.0,0.0,0.0,91,0.027864,68,227,28,0.210526,0.702786,0.086687,0.876515,1,0.003096,0.000655,0.997091,0.502354,0.500941,1.004166,0.397666,0.307538,0.299973,0.499826,0.050032,0.199887,0.301219,0.50293,0.399369,0.051087,0.003938,0.001028,0.001081,0.005127,0.000662,0.000498,0.000433,0.00106,8e-06,0.000195,0.000467,0.001076,0.000581,4.5e-05
2440,327,987,660,660,0,0,0,42,7.955781,0.0,10193.195678,383.732492,2888.311727,2296.269248,1169.43,2440,4,86,3045120.0,331188.909,552.0301,1070.0935,22.3411,0.0,0.0,0.0,28,0.027523,69,230,28,0.211009,0.703364,0.085627,0.876876,1,0.003058,0.0,0.996499,0.502113,0.500711,1.002743,0.397688,0.308048,0.300139,0.499199,0.050029,0.199782,0.300993,0.503178,0.399078,0.051185,0.003868,0.001046,0.001079,0.004906,0.000672,0.000501,0.000433,0.001021,8e-06,0.000198,0.000469,0.00105,0.000582,4.7e-05
2460,325,992,667,667,0,0,0,46,7.8816,0.0,10138.507016,382.674763,2889.443637,2296.280151,1188.18,2460,4,86,3070080.0,334446.309,555.4665,1077.6512,22.3411,0.0,0.0,0.0,28,0.030769,70,225,30,0.215385,0.692308,0.092308,0.875986,1,0.003077,0.000828,0.995904,0.502152,0.500635,1.00254,0.397383,0.30833,0.300173,0.498823,0.050058,0.199904,0.301262,0.503689,0.398618,0.051095,0.003908,0.001053,0.001089,0.004983,0.000689,0.000507,0.000433,0.001047,8e-06,0.000196,0.00049,0.001067,0.000564,4.7e-05
2480,326,1001,675,675,0,0,0,47,7.954433,0.0,10082.217217,379.909581,2892.135986,2296.28472,1200.1,2480,5,86,3095040.0,337703.709,558.9029,1083.7506,22.5706,0.0,0.0,0.0,28,0.030675,68,229,29,0.208589,0.702454,0.088957,0.875015,1,0.003067,0.000401,0.997407,0.501761,0.502037,1.004309,0.398724,0.308251,0.299724,0.498607,0.049988,0.199353,0.30171,0.503841,0.398671,0.05102,0.003849,0.001121,0.001225,0.004893,0.000722,0.00051,0.000439,0.001059,9e-06,0.000196,0.000525,0.001104,0.000587,4.7e-05
2500,324,1012,688,688,0,0,0,48,8.724061,0.0,10045.975582,375.336867,2895.939072,2296.286634,1203.54,2500,5,86,3120000.0,340979.7195,562.3393,1094.0132,23.4173,0.0,0.0,0.0,28,0.030864,68,226,30,0.209877,0.697531,0.092593,0.874889,1,0.003086,0.000425,0.996683,0.50072,0.501969,1.003542,0.397455,0.308811,0.299461,0.49737,0.050007,0.199098,0.301416,0.503458,0.398665,0.051066,0.003685,0.001165,0.00122,0.004733,0.000727,0.00053,0.000432,0.000978,9e-06,0.000188,0.00054,0.001097,0.000575,4.7e-05
2520,323,1018,695,695,0,0,0,47,7.17562,0.0,10041.571131,378.403134,2894.421246,2296.287436,1218.82,2520,5,86,3144960.0,344256.7095,565.7758,1104.924,23.5861,0.0,0.0,0.0,28,0.03096,68,224,31,0.210526,0.693498,0.095975,0.875605,1,0.003096,0.000609,0.997909,0.500138,0.501273,1.003835,0.397117,0.30882,0.299198,0.497442,0.050023,0.199243,0.301189,0.503817,0.399217,0.051022,0.003722,0.001188,0.001226,0.004742,0.000737,0.000533,0.000434,0.001003,9e-06,0.000191,0.000542,0.001088,0.000601,4.5e-05
2540,328,1025,697,697,0,0,0,46,7.133309,0.0,9997.586451,384.427276,2888.439415,2296.287772,1218.54,2540,5,86,3169920.0,347533.6995,569.2122,1112.9079,23.9065,0.0,0.0,0.0,28,0.030488,69,228,31,0.210366,0.695122,0.094512,0.875204,1,0.003049,0.000211,0.997685,0.500561,0.501339,1.002941,0.396853,0.308455,0.299405,0.497313,0.050095,0.199031,0.301568,0.503581,0.399035,0.051075,0.003728,0.001215,0.001265,0.004923,0.000733,0.000535,0.00045,0.001003,9e-06,0.000189,0.000542,0.001093,0.000597,4.6e-05
2560,322,1033,711,711,0,0,0,46,7.839045,0.0,9970.382363,376.994815,2895.16614,2296.287912,1227.78,2560,5,86,3194880.0,350810.6895,572.6486,1121.1773,24.7178,0.0,0.0,0.0,28,0.031056,67,224,31,0.208075,0.695652,0.096273,0.874761,1,0.003106,0.000813,0.998023,0.500343,0.501368,1.003868,0.397487,0.308898,0.299424,0.497128,0.050146,0.199251,0.302016,0.503584,0.399064,0.051029,0.003839,0.001223,0.001252,0.004891,0.000748,0.000576,0.000459,0.001071,9e-06,0.000191,0.000556,0.001077,0.000615,4.8e-05
2580,321,1040,719,719,0,0,0,45,7.931845,0.0,9975.721645,375.453897,2896.614258,2296.287971,1240.55,2580,5,86,3219840.0,354087.6795,576.085,1129.4367,24.7178,0.0,0.0,0.0,28,0.034268,68,223,30,0.211838,0.694704,0.093458,0.879014,1,0.003115,0.002301,0.997837,0.499146,0.502228,1.006266,0.397656,0.310211,0.299037,0.496872,0.050142,0.19945,0.301659,0.503353,0.399931,0.051025,0.003853,0.001194,0.001229,0.005523,0.000753,0.000557,0.000453,0.001053,9e-06,0.000194,0.000569,0.001034,0.000648,4.8e-05
2600,321,1048,727,727,0,0,0,42,7.279974,0.0,9995.579907,373.762111,2898.957915,2296.287996,1251.5,2600,5,86,3244800.0,357364.6695,579.5214,1137.5149,24.7467,0.0,0.0,0.0,28,0.028037,65,226,30,0.202492,0.70405,0.093458,0.875939,1,0.003115,0.000704,0.997283,0.499688,0.501953,1.006297,0.397671,0.309865,0.298619,0.496116,0.050097,0.199292,0.301445,0.50347,0.399748,0.051098,0.003919,0.001201,0.00124,0.00564,0.000758,0.000562,0.000464,0.001066,1e-05,0.000199,0.000563,0.001063,0.000652,5e-05
2620,317,1053,736,736,0,0,0,45,7.063134,0.0,10054.988905,370.938133,2901.998733,2296.288006,1274.53,2620,5,86,3269760.0,360641.6595,582.9578,1144.9762,24.9677,0.0,0.0,0.0,28,0.028391,65,224,28,0.205047,0.706625,0.088328,0.877614,1,0.003155,0.001309,0.997716,0.499833,0.502151,1.005636,0.397454,0.30963,0.298909,0.49597,0.050085,0.199285,0.301706,0.503253,0.399522,0.051149,0.00384,0.00122,0.001272,0.005624,0.000767,0.000554,0.000481,0.001051,1e-05,0.000199,0.000557,0.001045,0.000654,5e-05
2640,313,1060,747,747,0,0,0,43,9.232422,0.0,10153.904258,366.103744,2904.663834,2296.288011,1287.15,2640,5,86,3294720.0,363934.8795,586.3942,1152.8438,25.5164,0.0,0.0,0.0,28,0.028754,66,219,28,0.210863,0.699681,0.089457,0.87866,1,0.003195,0.000426,0.99824,0.499992,0.502615,1.005228,0.396782,0.309135,0.298923,0.496666,0.050049,0.199001,0.30117,0.502813,0.399776,0.051,0.003973,0.001182,0.001273,0.005575,0.000759,0.000551,0.000487,0.001039,1e-05,0.000191,0.000531,0.001046,0.00081,4.7e-05
2660,319,1069,750,750,0,0,0,40,6.766761,0.0,10228.714081,372.347649,2900.88559,2296.288013,1272.73,2660,5,86,3319680.0,367228.0995,589.8306,1162.3158,25.9951,0.0,0.0,0.0,28,0.028213,67,223,29,0.210031,0.69906,0.090909,0.876804,1,0.003135,0.000241,0.9979,0.500103,0.502878,1.005653,0.397229,0.309457,0.299298,0.496595,0.050017,0.198662,0.301326,0.5031,0.399343,0.051015,0.004027,0.001181,0.001299,0.005516,0.000766,0.000551,0.000489,0.001036,1e-05,0.000189,0.000534,0.001047,0.000843,4.8e-05
2680,324,1078,754,754,0,0,0,39,6.583421,0.0,10245.688203,378.001798,2895.414781,2296.288013,1263.39,2680,5,86,3344640.0,370521.3195,593.267,1173.0135,26.2428,0.0,0.0,0.0,28,0.027778,66,228,30,0.203704,0.703704,0.092593,0.875537,1,0.003086,0.000215,0.996574,0.500235,0.503297,1.005583,0.39702,0.309181,0.299629,0.496295,0.050007,0.198695,0.301799,0.503226,0.399698,0.051052,0.003953,0.001179,0.001294,0.005658,0.000781,0.000561,0.000487,0.001026,1e-05,0.000195,0.000595,0.001064,0.00083,4.9e-05
2700,318,1080,762,762,0,0,0,41,7.628786,0.0,10274.156082,375.867717,2896.503497,2296.288014,1284.59,2700,5,86,3369600.0,373814.5395,596.7034,1180.2952,26.2847,0.0,0.0,0.0,28,0.028302,66,222,30,0.207547,0.698113,0.09434,0.875491,1,0.003145,0.0,0.996605,0.50039,0.502765,1.005306,0.396992,0.309627,0.299906,0.496151,0.050012,0.198691,0.301455,0.504019,0.400113,0.051037,0.003893,0.001187,0.001252,0.005685,0.000786,0.000553,0.000462,0.000983,1e-05,0.000193,0.000574,0.001052,0.000819,4.9e-05
2720,321,1089,768,768,0,0,0,42,8.808081,0.0,10279.068738,376.585085,2894.606834,2296.288014,1287.72,2720,5,86,3394560.0,377098.2735,600.1399,1188.0453,26.4026,0.0,0.0,0.0,28,0.028037,66,224,31,0.205607,0.697819,0.096573,0.874631,1,0.003115,0.00042,0.996321,0.500434,0.502899,1.005575,0.39716,0.309907,0.299776,0.496262,0.049975,0.198886,0.301295,0.504546,0.400469,0.050991,0.003974,0.001156,0.001266,0.005861,0.000798,0.000582,0.000475,0.001012,1e-05,0.000191,0.00059,0.001114,0.00084,4.9e-05
2740,323,1099,776,776,0,0,0,39,9.082951,0.0,10282.907174,375.794656,2895.122393,2296.288014,1290.33,2740,5,86,3419520.0,380375.6835,603.5763,1195.9946,26.8348,0.0,0.0,0.0,28,0.027864,66,224,33,0.204334,0.693498,0.102167,0.873525,1,0.003096,0.000429,0.997723,0.500722,0.50245,1.005402,0.396706,0.309753,0.299799,0.497021,0.049887,0.198876,0.30204,0.504544,0.400744,0.051061,0.004045,0.001143,0.001199,0.00576,0.000757,0.000583,0.000482,0.001072,1e-05,0.000175,0.000616,0.00112,0.000859,4.9e-05
