tick,population,births_cum,deaths_cum,deaths_starvation,deaths_damage,deaths_predation,deaths_disaster,corpse_count,corpse_matter,corpse_energy,total_energy,total_biomass,nutrient_total,chemical_total,mean_age,max_age,max_generation,n_lineages,light_supply_cum,flow_light_cum,flow_chemical_cum,flow_nutrient_cum,flow_corpse_matter_cum,flow_corpse_energy_cum,flow_predation_energy_cum,flow_predation_matter_cum,top_lineage_id,top_lineage_frac,pop_north_band,pop_middle_band,pop_south_band,frac_north_band,frac_middle_band,frac_south_band,mean_local_light,vent_cell_population,vent_cell_frac,mean_move_per_org_tick,mean_body_size,mean_membrane_strength,mean_movement_power,mean_movement_efficiency,mean_sensory_range,mean_light_absorption,mean_chemical_absorption,mean_nutrient_absorption,mean_predation_efficiency,mean_corpse_digestion,mean_repair_rate,mean_damage_resistance,mean_reproduction_investment,mean_mutation_rate,var_body_size,var_membrane_strength,var_movement_power,var_movement_efficiency,var_sensory_range,var_light_absorption,var_chemical_absorption,var_nutrient_absorption,var_predation_efficiency,var_corpse_digestion,var_repair_rate,var_damage_resistance,var_reproduction_investment,var_mutation_rate
960,221,409,188,188,0,0,0,27,4.728327,0.0,7279.433161,260.903544,3014.368129,2492.056524,692.65,960,5,81,1198080.0,101374.908,578.2234,401.1861,4.5768,0.0,0.0,0.0,75,0.036199,86,115,20,0.38914,0.520362,0.090498,0.914219,6,0.027149,0.000622,0.994109,0.496128,0.498639,1.000649,0.397533,0.302797,0.300547,0.499208,0.049954,0.198837,0.300548,0.494396,0.400938,0.050023,0.003059,0.000592,0.000472,0.002652,0.00035,0.000272,0.000217,0.000486,7e-06,0.000122,0.000262,0.000872,0.000453,2.7e-05
980,221,413,192,192,0,0,0,28,5.09836,0.0,7296.232671,259.647805,3015.253835,2491.939514,704.32,980,5,81,1223040.0,103635.6585,586.0543,404.8759,4.5768,0.0,0.0,0.0,75,0.036199,87,114,20,0.393665,0.515837,0.090498,0.915645,6,0.027149,0.000946,0.993348,0.496771,0.498739,1.001157,0.397937,0.302896,0.300901,0.499209,0.049944,0.198672,0.300031,0.49481,0.402005,0.050082,0.003043,0.000614,0.000521,0.002762,0.000351,0.00028,0.000216,0.000477,7e-06,0.000118,0.000264,0.00088,0.000536,2.7e-05
1000,225,421,196,196,0,0,0,27,5.784981,0.0,7308.202241,260.914577,3013.300442,2491.880813,708.97,1000,5,81,1248000.0,105911.3505,593.8852,410.6463,4.9412,0.0,0.0,0.0,54,0.035556,89,117,19,0.395556,0.52,0.084444,0.916873,6,0.026667,0.001515,0.994097,0.496454,0.499904,1.000873,0.397054,0.303003,0.300822,0.499284,0.049977,0.198408,0.300257,0.494887,0.402378,0.050199,0.003268,0.000612,0.000601,0.002846,0.000334,0.000274,0.000215,0.000484,7e-06,0.000118,0.000273,0.000919,0.000541,2.9e-05
1020,224,423,199,199,0,0,0,26,5.022296,0.0,7323.039767,263.537035,3011.440669,2491.62656,729.91,1020,5,81,1272960.0,108200.2905,601.9621,416.8844,4.9412,0.0,0.0,0.0,54,0.035714,89,117,18,0.397321,0.522321,0.080357,0.91875,7,0.03125,0.002101,0.993737,0.49605,0.500244,1.001175,0.397299,0.303029,0.300502,0.500093,0.049999,0.198235,0.300298,0.494914,0.402399,0.050239,0.003212,0.000639,0.0006,0.002846,0.000341,0.000283,0.000205,0.000504,7e-06,0.000119,0.000276,0.00093,0.000558,2.9e-05
1040,224,427,203,203,0,0,0,25,5.101617,0.0,7328.517319,263.186724,3011.71166,2490.169435,742.57,1040,5,81,1297920.0,110489.2305,611.7933,421.215,4.9412,0.0,0.0,0.0,26,0.035714,90,116,18,0.401786,0.517857,0.080357,0.921,8,0.035714,0.000588,0.994178,0.496558,0.500975,1.001173,0.397019,0.303094,0.300255,0.499576,0.049934,0.197914,0.30097,0.494716,0.402646,0.050387,0.003268,0.000676,0.000595,0.002821,0.000356,0.0003,0.000198,0.000531,7e-06,0.000111,0.000284,0.000939,0.000572,3e-05
1060,225,432,207,207,0,0,0,25,5.006936,0.0,7356.80295,261.441918,3013.551146,2488.450889,747.67,1060,5,81,1322880.0,112788.138,622.897,424.4274,4.9957,0.0,0.0,0.0,54,0.04,89,118,18,0.395556,0.524444,0.08,0.91762,8,0.035556,0.000915,0.992814,0.496427,0.501396,1.001662,0.396715,0.303011,0.300406,0.499147,0.049879,0.197984,0.301243,0.494095,0.402864,0.050509,0.003202,0.000671,0.00061,0.003129,0.000371,0.000306,0.000199,0.000536,7e-06,0.000117,0.000287,0.001013,0.000567,2.9e-05
1080,226,436,210,210,0,0,0,25,4.85517,0.0,7380.703433,263.786437,3011.358393,2487.37881,758.19,1080,5,81,1347840.0,115090.368,634.1314,429.9396,5.3262,0.0,0.0,0.0,54,0.039823,88,121,17,0.389381,0.535398,0.075221,0.916686,8,0.035398,0.001523,0.993407,0.496985,0.501507,1.002243,0.396814,0.303045,0.300821,0.498553,0.04989,0.1979,0.301563,0.494311,0.402853,0.050623,0.003163,0.000693,0.000625,0.003114,0.000374,0.000306,0.000213,0.000549,7e-06,0.000119,0.000294,0.001035,0.000566,3e-05
1100,225,439,214,214,0,0,0,23,4.000977,0.0,7406.542316,263.673522,3012.325501,2486.731895,777.98,1100,5,81,1372800.0,117392.598,645.3657,434.7083,5.4425,0.0,0.0,0.0,54,0.035556,87,121,17,0.386667,0.537778,0.075556,0.913793,8,0.035556,0.000612,0.992635,0.497848,0.50191,1.002265,0.397221,0.303,0.300744,0.499072,0.049979,0.198082,0.301417,0.494724,0.402757,0.050522,0.003139,0.000696,0.000632,0.003035,0.000373,0.000305,0.000201,0.000543,6e-06,0.000111,0.000287,0.000975,0.000568,3e-05
1120,226,442,216,216,0,0,0,21,3.468833,0.0,7429.002091,265.044967,3011.4862,2486.330419,792.13,1120,5,81,1397760.0,119694.828,656.6001,438.5712,5.4425,0.0,0.0,0.0,54,0.035398,86,123,17,0.380531,0.544248,0.075221,0.910646,8,0.035398,0.000603,0.992095,0.49842,0.502136,1.002053,0.39709,0.302941,0.300869,0.499055,0.04998,0.198022,0.301487,0.495064,0.402535,0.05051,0.003135,0.000691,0.000613,0.003053,0.000368,0.000302,0.000205,0.000538,6e-06,0.000112,0.000296,0.000973,0.000569,2.8e-05
1140,224,445,221,221,0,0,0,23,3.970963,0.0,7461.299051,263.162518,3012.866519,2486.076915,807.1,1140,5,81,1422720.0,122008.9875,667.8345,442.3474,5.6034,0.0,0.0,0.0,54,0.035714,87,120,17,0.388393,0.535714,0.075893,0.913594,8,0.035714,0.000952,0.992335,0.498072,0.502332,1.002376,0.397149,0.303183,0.300812,0.499284,0.049985,0.197894,0.301341,0.4944,0.402644,0.050401,0.003199,0.00073,0.000591,0.003054,0.000368,0.000303,0.000213,0.000536,6e-06,0.000115,0.000299,0.000895,0.000572,2.8e-05
1160,226,449,223,223,0,0,0,21,3.061929,0.0,7513.179032,264.416901,3012.52117,2485.915095,818.27,1160,5,81,1447680.0,124332.9075,679.0689,446.1294,5.7087,0.0,0.0,0.0,54,0.035398,89,120,17,0.393805,0.530973,0.075221,0.915478,8,0.035398,0.000842,0.991393,0.498435,0.502511,1.004431,0.397352,0.302806,0.3008,0.498949,0.049988,0.197848,0.30124,0.494612,0.403262,0.050292,0.003037,0.000755,0.00059,0.003426,0.000384,0.00032,0.000211,0.000525,7e-06,0.000119,0.000307,0.000895,0.000577,2.9e-05
1180,226,452,226,226,0,0,0,24,3.739032,0.0,7551.987181,264.64211,3011.618858,2485.811082,831.78,1180,5,81,1472640.0,126656.8275,690.3032,449.9943,5.7087,0.0,0.0,0.0,54,0.035398,90,119,17,0.39823,0.526549,0.075221,0.917058,8,0.035398,0.000588,0.990626,0.498562,0.502507,1.004588,0.396924,0.302779,0.300507,0.49932,0.049988,0.198201,0.301518,0.494257,0.40346,0.050322,0.003126,0.000756,0.000586,0.003394,0.000392,0.000326,0.000209,0.000525,7e-06,0.000123,0.000301,0.000888,0.000578,3e-05
1200,234,461,227,227,0,0,0,22,2.912172,0.0,7584.284956,269.756365,3007.331463,2485.743927,822.62,1200,5,81,1497600.0,129013.4895,701.5376,456.2274,5.8071,0.0,0.0,0.0,54,0.034188,93,124,17,0.397436,0.529915,0.07265,0.918564,8,0.034188,0.000581,0.989106,0.497627,0.501589,1.004677,0.39742,0.302711,0.300378,0.49927,0.050024,0.198295,0.301692,0.494921,0.403145,0.050172,0.003157,0.000833,0.000641,0.003332,0.000412,0.000324,0.000207,0.000564,7e-06,0.000122,0.000308,0.000906,0.000589,2.9e-05
1220,232,464,232,232,0,0,0,19,4.320609,0.0,7606.751133,269.469752,3006.20964,2485.700446,843.6,1220,5,81,1522560.0,131374.9095,712.772,461.6983,5.8071,0.0,0.0,0.0,54,0.034483,95,120,17,0.409483,0.517241,0.073276,0.92347,8,0.034483,0.001209,0.989299,0.496998,0.501432,1.005392,0.398342,0.302473,0.300237,0.500007,0.050012,0.198451,0.302181,0.494421,0.402854,0.050205,0.003118,0.000823,0.000636,0.003321,0.000419,0.000305,0.000199,0.000575,7e-06,0.000126,0.000302,0.000946,0.000586,3e-05
1240,229,466,237,237,0,0,0,23,4.963281,0.0,7655.338268,269.155109,3005.88161,2485.67224,865.06,1240,5,81,1547520.0,133758.93,724.0064,467.4092,5.8071,0.0,0.0,0.0,54,0.034934,96,116,17,0.419214,0.50655,0.074236,0.926404,8,0.034934,0.000856,0.989211,0.496787,0.501543,1.005459,0.398621,0.30221,0.299853,0.500036,0.050007,0.198591,0.301857,0.494245,0.402332,0.05016,0.003098,0.000802,0.000614,0.003352,0.00042,0.000303,0.000184,0.000575,7e-06,0.000129,0.000294,0.000934,0.000557,2.9e-05
1260,231,472,241,241,0,0,0,24,4.704387,0.0,7717.754409,268.195313,3007.100301,2485.653921,871.88,1260,5,81,1572480.0,136144.14,735.2407,471.1033,5.8071,0.0,0.0,0.0,54,0.034632,99,115,17,0.428571,0.497835,0.073593,0.929318,8,0.034632,0.000881,0.989946,0.496593,0.50135,1.006462,0.398312,0.302025,0.299733,0.499891,0.04998,0.198638,0.301992,0.494966,0.402582,0.050272,0.003098,0.000772,0.00063,0.003342,0.000421,0.000318,0.000183,0.000576,7e-06,0.000129,0.000307,0.000906,0.000584,3e-05
1280,231,475,244,244,0,0,0,24,3.894793,0.0,7782.456976,269.251777,3006.85343,2485.642014,888.41,1280,5,81,1597440.0,138531.057,746.4751,475.5519,5.927,0.0,0.0,0.0,54,0.034632,98,115,18,0.424242,0.497835,0.077922,0.9275,7,0.030303,0.000606,0.989663,0.496806,0.500927,1.006767,0.39841,0.301818,0.299813,0.499884,0.050003,0.198782,0.301917,0.495092,0.402645,0.050203,0.00305,0.000769,0.000659,0.003373,0.00042,0.000305,0.000182,0.000549,7e-06,0.000133,0.000307,0.000878,0.000588,2.9e-05
1300,236,481,245,245,0,0,0,21,3.083065,0.0,7829.621368,274.006821,3002.910114,2485.634271,888.63,1300,5,81,1622400.0,140933.337,757.7095,481.2736,6.2474,0.0,0.0,0.0,54,0.033898,100,118,18,0.423729,0.5,0.076271,0.929047,7,0.029661,0.0,0.989639,0.496568,0.501054,1.006481,0.398291,0.301919,0.299592,0.500412,0.050018,0.198826,0.302321,0.495064,0.403372,0.050364,0.003092,0.000778,0.000675,0.003401,0.000424,0.000304,0.000186,0.000562,7e-06,0.000133,0.000311,0.00086,0.000609,3.1e-05
1320,235,486,251,251,0,0,0,23,3.121395,0.0,7868.600202,272.725746,3004.152859,2485.629234,902.19,1320,5,81,1647360.0,143335.617,768.9439,487.3515,6.2474,0.0,0.0,0.0,85,0.034043,100,117,18,0.425532,0.497872,0.076596,0.928564,7,0.029787,0.000589,0.989706,0.496516,0.501242,1.004666,0.398297,0.302118,0.299585,0.499723,0.050078,0.199085,0.302353,0.494675,0.403026,0.050378,0.003153,0.000735,0.000692,0.003265,0.0004,0.00031,0.000181,0.000593,7e-06,0.000127,0.000308,0.000797,0.000601,3.1e-05
1340,238,492,254,254,0,0,0,21,3.546571,0.0,7896.929422,274.41073,3002.042699,2485.625957,904.7,1340,5,81,1672320.0,145741.647,780.1782,492.511,6.2733,0.0,0.0,0.0,20,0.029412,100,120,18,0.420168,0.504202,0.07563,0.925412,7,0.029412,0.0,0.98971,0.496547,0.500971,1.004707,0.398459,0.302232,0.299609,0.50032,0.050147,0.199116,0.302477,0.495416,0.402957,0.050179,0.003297,0.000725,0.000696,0.003275,0.000382,0.000322,0.00018,0.00059,7e-06,0.000124,0.000317,0.000773,0.000594,3e-05
1360,236,495,259,259,0,0,0,20,5.359569,0.0,7927.554545,274.998218,2999.642214,2485.623824,928.58,1360,5,81,1697280.0,148162.677,791.4126,498.7031,6.6739,0.0,0.0,0.0,54,0.033898,98,120,18,0.415254,0.508475,0.076271,0.923797,7,0.029661,0.0,0.989946,0.495901,0.500349,1.003799,0.398309,0.30249,0.299408,0.500052,0.05009,0.199161,0.302267,0.494861,0.402993,0.050232,0.003332,0.000689,0.000708,0.003351,0.000367,0.000345,0.000186,0.000587,8e-06,0.000124,0.000311,0.000813,0.000594,3e-05
1380,238,500,262,262,0,0,0,16,3.331083,0.0,7953.184295,277.902301,2998.766616,2485.622436,936.31,1380,5,81,1722240.0,150584.3925,802.647,504.8959,6.6739,0.0,0.0,0.0,54,0.033613,99,119,20,0.415966,0.5,0.084034,0.922941,7,0.029412,0.000923,0.990336,0.496036,0.500451,1.004663,0.398259,0.302399,0.299428,0.50015,0.050128,0.19921,0.302189,0.494381,0.402801,0.050336,0.003301,0.000677,0.000722,0.003357,0.00038,0.000343,0.000185,0.000589,8e-06,0.000124,0.000309,0.000803,0.000585,3.1e-05
1400,241,508,267,267,0,0,0,16,2.91395,0.0,7979.658887,277.566377,2999.519674,2485.621532,936.61,1400,5,81,1747200.0,153019.1325,813.8814,510.7478,6.6739,0.0,0.0,0.0,70,0.033195,98,123,20,0.406639,0.510373,0.082988,0.921554,7,0.029046,0.000596,0.98794,0.495999,0.50031,1.003438,0.398511,0.30245,0.299497,0.500339,0.050109,0.199462,0.30221,0.494861,0.402551,0.050268,0.003292,0.000681,0.000727,0.003194,0.00038,0.000338,0.00019,0.000585,7e-06,0.000119,0.000303,0.000779,0.000578,2.9e-05
1420,241,513,272,272,0,0,0,18,3.773805,0.0,7998.898974,279.13161,2997.094585,2485.620944,953.51,1420,5,81,1772160.0,155456.748,825.1158,518.22,6.6739,0.0,0.0,0.0,70,0.033195,97,125,19,0.40249,0.518672,0.078838,0.923994,7,0.029046,0.00178,0.987016,0.496211,0.500152,1.004651,0.398487,0.303119,0.299342,0.500664,0.050106,0.19974,0.302257,0.494789,0.4026,0.050379,0.00335,0.000691,0.000699,0.003179,0.000387,0.000362,0.000205,0.000583,8e-06,0.000127,0.000298,0.000772,0.000581,2.9e-05
1440,244,521,277,277,0,0,0,21,5.716493,0.0,8012.543719,280.153822,2994.129685,2485.620562,954.79,1440,5,81,1797120.0,157915.638,836.3501,525.1061,6.6739,0.0,0.0,0.0,70,0.032787,97,127,20,0.397541,0.520492,0.081967,0.917963,7,0.028689,0.000606,0.987265,0.496979,0.500643,1.004677,0.398603,0.303308,0.299161,0.500518,0.050049,0.199781,0.302466,0.494005,0.402582,0.050378,0.003201,0.000667,0.000664,0.003255,0.00039,0.000353,0.000207,0.000576,8e-06,0.000131,0.000305,0.000772,0.00058,2.9e-05
1460,247,527,280,280,0,0,0,17,2.802931,0.0,8023.012746,284.911276,2992.285793,2485.620313,957.84,1460,5,81,1822080.0,160381.998,847.5845,533.1374,6.6739,0.0,0.0,0.0,70,0.032389,96,131,20,0.388664,0.530364,0.080972,0.912504,7,0.02834,0.0,0.988662,0.496723,0.500366,1.004344,0.397737,0.303336,0.29903,0.500801,0.050068,0.199679,0.302568,0.493613,0.403176,0.050407,0.003096,0.000641,0.000673,0.003229,0.000402,0.000362,0.000206,0.000615,7e-06,0.00013,0.000306,0.000767,0.000581,3e-05
1480,249,531,282,282,0,0,0,19,3.465237,0.0,7995.223981,289.249976,2987.284788,2485.620151,968.39,1480,5,81,1847040.0,162848.358,858.8189,539.9768,6.7222,0.0,0.0,0.0,70,0.032129,97,132,20,0.389558,0.53012,0.080321,0.913464,7,0.028112,0.000575,0.988261,0.497179,0.499688,1.003642,0.397466,0.302899,0.299226,0.500635,0.050079,0.199733,0.303128,0.493504,0.403446,0.05036,0.003271,0.000664,0.00067,0.003201,0.000431,0.000372,0.000209,0.00063,7e-06,0.000129,0.000333,0.000749,0.000636,3.1e-05
1500,250,536,286,286,0,0,0,19,3.830853,0.0,7957.848577,290.374479,2985.794668,2485.620045,975.94,1500,5,81,1872000.0,165324.303,870.0533,545.7305,6.8394,0.0,0.0,0.0,70,0.032,98,132,20,0.392,0.528,0.08,0.915576,7,0.028,0.001069,0.988409,0.49679,0.499642,1.003318,0.397709,0.303672,0.298861,0.500851,0.050054,0.199899,0.303546,0.493287,0.403205,0.050363,0.003601,0.000671,0.000699,0.003,0.000434,0.000384,0.000224,0.000641,8e-06,0.00013,0.000332,0.000752,0.00064,3e-05
1520,248,538,290,290,0,0,0,16,2.584836,0.0,7940.898268,290.398211,2987.016953,2485.914018,995.72,1520,5,81,1896960.0,167813.9955,880.9763,550.4529,6.8394,0.0,0.0,0.0,70,0.032258,97,133,18,0.391129,0.53629,0.072581,0.916754,7,0.028226,0.00114,0.98857,0.496536,0.499318,1.003051,0.397309,0.303642,0.299103,0.500944,0.05009,0.199948,0.303868,0.492853,0.403133,0.050212,0.003635,0.000669,0.000689,0.002958,0.000415,0.000389,0.000234,0.00064,8e-06,0.000133,0.000357,0.000759,0.000645,2.8e-05
1540,249,544,295,295,0,0,0,17,3.800958,0.0,7931.159302,289.217506,2986.981536,2485.992575,1003.1,1540,5,81,1921920.0,170316.1755,891.9539,554.9286,6.9427,0.0,0.0,0.0,70,0.032129,97,134,18,0.389558,0.538153,0.072289,0.916669,7,0.028112,0.0,0.988798,0.495761,0.499342,1.004838,0.397347,0.304045,0.299144,0.501295,0.050072,0.199806,0.303942,0.492377,0.402987,0.050109,0.003649,0.000668,0.000735,0.003059,0.000444,0.000413,0.000242,0.000665,8e-06,0.000134,0.000351,0.000795,0.000669,2.9e-05
1560,245,549,304,304,0,0,0,23,5.860268,0.0,7945.059889,285.779949,2988.359783,2485.860953,1016.09,1560,5,81,1946880.0,172833.273,903.1883,561.2732,6.9427,0.0,0.0,0.0,87,0.036735,94,133,18,0.383673,0.542857,0.073469,0.9159,7,0.028571,0.000822,0.990955,0.495431,0.499447,1.00399,0.397211,0.305098,0.298736,0.501031,0.049929,0.199608,0.304311,0.49309,0.402081,0.05012,0.003646,0.000713,0.000749,0.003174,0.000457,0.000479,0.000277,0.000679,8e-06,0.000132,0.00036,0.000807,0.000708,2.8e-05
1580,244,554,310,310,0,0,0,24,4.374986,0.0,8008.977336,283.71275,2991.912264,2485.538836,1030.95,1580,5,81,1971840.0,175358.403,914.6737,566.3336,7.0825,0.0,0.0,0.0,87,0.036885,97,130,17,0.397541,0.532787,0.069672,0.920287,8,0.032787,0.002305,0.990951,0.495708,0.499245,1.005397,0.396794,0.305797,0.298549,0.501303,0.049938,0.199552,0.304114,0.492225,0.401463,0.050255,0.003813,0.000736,0.000759,0.00322,0.000447,0.000509,0.000279,0.000742,8e-06,0.000134,0.000366,0.000837,0.000739,3e-05
1600,247,561,314,314,0,0,0,21,3.785841,0.0,8077.764259,284.488777,2991.725382,2483.667564,1029.98,1600,5,81,1996800.0,177897.2805,928.1282,571.7873,7.3211,0.0,0.0,0.0,87,0.040486,96,134,17,0.388664,0.54251,0.068826,0.919391,8,0.032389,0.000508,0.989812,0.495635,0.497821,1.005174,0.396429,0.306319,0.29876,0.501099,0.049957,0.199264,0.30409,0.492322,0.401231,0.050315,0.003904,0.00075,0.000814,0.003362,0.000463,0.000512,0.000285,0.000717,9e-06,0.000142,0.000383,0.000862,0.000726,3e-05
1620,246,563,317,317,0,0,0,22,4.007867,0.0,8140.977427,287.837056,2988.155077,2481.619195,1050.39,1620,5,81,2021760.0,180440.7405,942.4915,578.6856,7.3211,0.0,0.0,0.0,87,0.036585,96,133,17,0.390244,0.54065,0.069106,0.918122,8,0.03252,0.000509,0.99011,0.495829,0.498173,1.006002,0.396628,0.306434,0.298835,0.501215,0.049959,0.19922,0.303767,0.492698,0.401286,0.050308,0.00389,0.000757,0.000803,0.003313,0.000467,0.000515,0.000286,0.000756,9e-06,0.00014,0.000385,0.000864,0.00073,3e-05
1640,247,569,322,322,0,0,0,20,3.201833,0.0,8209.159408,287.711691,2989.086476,2480.058063,1059.45,1640,5,81,2046720.0,182991.6705,956.8548,584.0146,7.3866,0.0,0.0,0.0,26,0.032389,96,134,17,0.388664,0.54251,0.068826,0.918796,8,0.032389,0.000836,0.99198,0.496195,0.49789,1.006635,0.396535,0.306208,0.29865,0.500813,0.049915,0.199374,0.303503,0.492464,0.401532,0.050334,0.00379,0.00075,0.000814,0.003599,0.00046,0.000511,0.00028,0.000752,8e-06,0.000142,0.000385,0.000876,0.00074,3.1e-05
1660,250,576,326,326,0,0,0,18,2.611375,0.0,8270.286937,289.495303,2987.893323,2478.788499,1062.85,1660,5,81,2071680.0,185551.743,971.218,591.0394,7.3866,0.0,0.0,0.0,54,0.036,99,134,17,0.396,0.536,0.068,0.921876,9,0.036,0.001066,0.990102,0.495594,0.497934,1.007448,0.396326,0.306583,0.298513,0.500997,0.049869,0.199429,0.303346,0.493284,0.400636,0.050413,0.00352,0.000741,0.000828,0.003598,0.000457,0.000509,0.00028,0.000746,9e-06,0.000152,0.000371,0.000907,0.000725,3.2e-05
1680,254,584,330,330,0,0,0,21,3.632041,0.0,8320.682733,292.998084,2983.369874,2477.700707,1045.96,1680,5,81,2096640.0,188133.468,985.5813,599.373,7.3866,0.0,0.0,0.0,54,0.035433,99,138,17,0.389764,0.543307,0.066929,0.919807,9,0.035433,0.000284,0.990833,0.495867,0.49743,1.007371,0.396502,0.30653,0.298515,0.501259,0.049825,0.199343,0.303343,0.49365,0.400894,0.050217,0.003497,0.00072,0.000835,0.003626,0.000457,0.000534,0.000284,0.000739,9e-06,0.000144,0.000376,0.000913,0.000717,3.3e-05
1700,252,587,335,335,0,0,0,24,6.289661,0.0,8369.157983,294.189522,2979.520817,2476.726341,1069.15,1700,5,81,2121600.0,190736.808,999.9446,606.5259,7.3866,0.0,0.0,0.0,54,0.035714,100,135,17,0.396825,0.535714,0.06746,0.922833,9,0.035714,0.000547,0.990878,0.495319,0.497027,1.006887,0.396825,0.306448,0.29867,0.500881,0.049825,0.199429,0.303484,0.493367,0.400727,0.050212,0.003535,0.000725,0.000821,0.003628,0.000446,0.000528,0.000296,0.000719,9e-06,0.000146,0.000376,0.000899,0.000709,3.3e-05
1720,252,591,339,339,0,0,0,25,4.772321,0.0,8421.714158,294.962277,2980.265402,2475.81836,1082.64,1720,5,81,2146560.0,193340.148,1014.3078,612.5292,7.4645,0.0,0.0,0.0,54,0.039683,100,135,17,0.396825,0.535714,0.06746,0.9215,9,0.035714,0.0,0.989185,0.49598,0.497079,1.008606,0.396954,0.306218,0.299177,0.500861,0.049859,0.199385,0.303889,0.492949,0.401453,0.050156,0.003354,0.000718,0.000822,0.003729,0.000444,0.000511,0.000293,0.000719,9e-06,0.000148,0.000392,0.000916,0.00074,3.3e-05
1740,254,596,342,342,0,0,0,23,5.048376,0.0,8476.607919,295.856784,2979.09484,2474.940607,1091.01,1740,5,81,2171520.0,195943.488,1028.6711,616.8292,7.5655,0.0,0.0,0.0,54,0.035433,100,137,17,0.393701,0.53937,0.066929,0.920799,9,0.035433,0.0,0.988405,0.495769,0.496827,1.007307,0.39729,0.305895,0.299356,0.500713,0.049826,0.199738,0.303821,0.492746,0.401649,0.050028,0.003477,0.000716,0.000831,0.003872,0.000425,0.00051,0.000293,0.000721,9e-06,0.00014,0.000394,0.000903,0.000753,3.4e-05
1760,255,602,347,347,0,0,0,25,4.809619,0.0,8520.249909,295.656281,2979.534101,2473.76822,1102.87,1760,5,81,2196480.0,198555.336,1043.3266,622.6073,7.5655,0.0,0.0,0.0,54,0.035294,101,135,19,0.396078,0.529412,0.07451,0.920618,10,0.039216,0.001595,0.986972,0.495739,0.497231,1.005824,0.396887,0.305643,0.299445,0.499994,0.049798,0.199702,0.304071,0.492741,0.401188,0.050019,0.003689,0.000707,0.000819,0.003769,0.000434,0.000512,0.00029,0.000704,9e-06,0.000139,0.000408,0.000887,0.000729,3.3e-05
1780,255,607,352,352,0,0,0,23,5.245347,0.0,8591.883245,294.700602,2980.054051,2471.215121,1112.49,1780,5,81,2221440.0,201180.7995,1059.2471,627.6713,7.5655,0.0,0.0,0.0,54,0.031373,100,136,19,0.392157,0.533333,0.07451,0.918312,10,0.039216,0.000675,0.987077,0.496017,0.497539,1.005385,0.396723,0.305325,0.299236,0.499487,0.049804,0.199844,0.304404,0.494206,0.40192,0.049937,0.003663,0.000688,0.000836,0.0035,0.000438,0.0005,0.000273,0.000687,8e-06,0.00014,0.000405,0.000826,0.0007,3.3e-05
1800,251,609,358,358,0,0,0,26,5.799842,0.0,8689.726817,293.919024,2980.281134,2467.296616,1135.92,1800,5,81,2246400.0,203822.4795,1076.0275,633.622,7.9983,0.0,0.0,0.0,54,0.031873,99,133,19,0.394422,0.52988,0.075697,0.919512,10,0.039841,0.0,0.986447,0.495783,0.497442,1.005676,0.396229,0.305306,0.299409,0.50003,0.04978,0.19991,0.304363,0.494004,0.401866,0.050049,0.003702,0.000699,0.000903,0.003559,0.000431,0.000515,0.000279,0.00069,9e-06,0.00014,0.000406,0.000846,0.000736,3.2e-05
1820,251,613,362,362,0,0,0,27,5.264702,0.0,8810.318866,292.587896,2982.147402,2460.589368,1153.35,1820,5,81,2271360.0,206464.1595,1093.9571,637.0617,7.9983,0.0,0.0,0.0,32,0.031873,100,132,19,0.398406,0.525896,0.075697,0.92152,11,0.043825,0.00111,0.985904,0.495818,0.498113,1.00467,0.396575,0.305584,0.299645,0.500111,0.049846,0.199765,0.304915,0.494183,0.401624,0.049962,0.003829,0.000711,0.000905,0.003296,0.000447,0.000514,0.000296,0.000704,9e-06,0.00014,0.000416,0.000851,0.000722,3.3e-05
1840,254,619,365,365,0,0,0,28,5.455145,0.0,8927.941852,293.544479,2981.000376,2450.0,1154.45,1840,5,81,2296320.0,209114.0385,1109.9522,641.4622,7.9983,0.0,0.0,0.0,32,0.031496,102,133,19,0.401575,0.523622,0.074803,0.921461,11,0.043307,0.000593,0.98688,0.495779,0.498107,1.004831,0.396115,0.30551,0.300283,0.500328,0.049829,0.199909,0.304782,0.494167,0.401723,0.049907,0.004041,0.000699,0.00089,0.003844,0.00046,0.000493,0.000316,0.000703,9e-06,0.00014,0.000418,0.000815,0.00073,3.3e-05
1860,257,623,366,366,0,0,0,28,4.807247,0.0,9047.321059,297.898073,2977.29468,2450.0,1159.97,1860,5,81,2321280.0,211808.4705,1111.4372,647.0231,7.9983,0.0,0.0,0.0,32,0.031128,102,136,19,0.396887,0.529183,0.07393,0.921239,11,0.042802,0.0,0.986661,0.495698,0.498134,1.003965,0.39624,0.305332,0.300246,0.500434,0.049815,0.199939,0.304598,0.494113,0.401559,0.04989,0.00412,0.000722,0.00091,0.003868,0.000451,0.000492,0.000313,0.000707,9e-06,0.000142,0.000417,0.000811,0.000733,3.3e-05
